,HW,D,AW,Over,Under,HomeTeam,AwayTeam,BO2.5,BU2.5,BHD,BAD,THG,TAG,HPr5MW,HPr5MD,HPr5ML,aPr5MW,aPr5MD,aPr5ML,HWH2H,DH2H,AWH2H
710,0,0,1,0,1,Everton,Newcastle,2.0,1.8,2.5806451612903225,0.6153846153846154,4,3,2,1,2,1,0,4,1,1,3
711,0,0,1,1,0,Tottenham,Liverpool,1.8,2.0,1.125,1.6363636363636362,9,3,2,2,1,1,2,2,0,0,5
712,0,0,1,1,0,Man United,Sheffield United,1.66,2.2,4.8,0.5454545454545454,6,4,3,1,1,2,0,3,2,1,1
713,0,1,0,0,1,Everton,Leicester,2.0,1.8,1.1785714285714286,1.2941176470588236,6,8,3,1,1,3,2,0,2,1,2
714,0,1,0,0,1,Brighton,Fulham,2.2,1.66,1.6585365853658538,0.9066666666666666,4,2,1,2,2,0,3,2,0,3,1
715,0,1,0,0,1,Chelsea,Wolves,1.9,1.9,2.625,0.8,3,6,1,2,2,0,2,3,2,2,1
716,1,0,0,1,0,Burnley,Aston Villa,1.9,1.9,0.9210526315789475,1.794871794871795,5,6,3,0,2,1,1,3,2,2,1
717,0,0,1,1,0,West Brom,Man City,1.57,2.37,0.5,6.3559322033898304,4,15,1,0,4,5,0,0,0,1,4
718,0,0,1,1,0,Southampton,Arsenal,1.8,2.0,1.0285714285714287,1.75609756097561,2,11,1,2,2,4,1,0,0,2,3
719,0,0,1,1,0,Newcastle,Leeds,1.66,2.2,0.9743589743589743,2.054054054054054,2,8,0,0,5,3,0,2,0,0,2
720,0,0,1,1,0,Crystal Palace,West Ham,2.2,1.66,1.0483870967741935,1.371308016877637,5,7,1,2,2,4,1,0,2,2,1
721,1,0,0,0,1,Aston Villa,Newcastle,1.66,2.2,3.2758620689655173,0.7307692307692307,7,1,2,1,2,0,1,4,2,3,0
722,0,0,1,0,1,Liverpool,Burnley,1.53,2.5,6.3559322033898304,0.5,1,2,0,3,2,2,0,3,3,1,1
723,0,0,1,1,0,Fulham,Man United,1.72,2.1,0.7216666666666667,2.8300653594771243,3,6,0,3,2,4,1,0,0,1,4
724,1,0,0,0,1,Man City,Aston Villa,1.44,2.75,5.327868852459017,0.5416666666666666,12,8,5,0,0,2,1,2,4,1,0
725,1,0,0,0,1,Leicester,Chelsea,1.9,1.9,1.1846689895470381,1.387755102040816,9,4,3,2,0,1,1,3,2,3,0
726,1,0,0,1,0,West Ham,West Brom,1.9,1.9,2.6751592356687897,0.7636363636363637,6,5,3,2,0,1,1,3,2,2,1
727,1,0,0,1,0,Arsenal,Newcastle,1.8,2.0,3.2142857142857144,0.5625,11,1,4,1,0,0,1,4,5,0,0
728,1,0,0,1,0,Man City,Crystal Palace,1.5,2.62,7.4561403508771935,0.5,11,3,5,0,0,1,2,2,3,1,1
729,0,1,0,0,1,Liverpool,Man United,1.66,2.2,1.9487179487179487,1.0555555555555556,8,6,1,3,1,3,2,0,2,3,0
730,0,0,1,1,0,Sheffield United,Tottenham,2.0,1.8,0.6,2.34375,2,8,1,0,4,2,2,1,1,1,1
731,1,0,0,0,1,Leicester,Southampton,1.9,1.9,2.0833333333333335,0.8333333333333334,9,1,3,2,0,1,2,2,3,0,2
732,0,0,1,0,1,Fulham,Chelsea,1.8,2.0,0.6661538461538462,2.8866666666666667,2,7,0,4,1,2,1,2,0,0,5
733,1,0,0,0,1,West Ham,Burnley,2.1,1.72,1.9444444444444444,0.7368421052631579,4,3,2,2,1,2,0,3,2,0,3
734,0,0,1,0,1,Leeds,Brighton,1.61,2.3,1.6666666666666665,1.0294117647058825,8,6,2,0,3,1,2,2,0,0,1
735,0,0,1,1,0,Wolves,West Brom,2.3,1.61,2.1875,0.5,7,4,0,2,3,1,1,3,0,0,3
736,0,1,0,0,1,Arsenal,Crystal Palace,1.9,1.9,2.6143790849673203,0.6153846153846154,9,3,3,1,1,1,2,2,0,4,1
737,0,1,0,0,1,Tottenham,Fulham,1.66,2.2,3.676470588235294,0.5882352941176471,6,3,1,2,2,0,5,0,4,1,0
738,1,0,0,0,1,Man City,Brighton,1.5,2.62,7.4561403508771935,0.53125,8,6,4,1,0,0,3,2,5,0,0
739,0,0,1,1,0,Wolves,Everton,2.37,1.57,1.2653061224489794,1.0,6,7,0,2,3,4,0,1,2,1,2
740,0,0,1,0,1,Burnley,Man United,1.72,2.1,0.6428571428571429,3.103448275862069,3,12,2,1,2,4,1,0,1,1,3
741,1,0,0,0,1,Sheffield United,Newcastle,2.5,1.53,1.2653061224489794,1.0,2,2,1,1,3,0,2,3,1,0,2
742,1,0,0,0,1,Southampton,Liverpool,1.61,2.3,0.866,2.68944099378882,2,10,1,3,1,2,2,1,1,0,4
743,0,0,1,1,0,Chelsea,Man City,1.72,2.1,1.2333333333333334,1.6818181818181817,7,7,1,1,3,3,2,0,2,0,3
744,0,0,1,1,0,Newcastle,Leicester,1.9,1.9,0.8,2.608695652173913,4,7,0,2,3,2,2,1,1,0,4
745,0,0,1,1,0,West Brom,Arsenal,1.9,1.9,0.6956521739130435,2.5477707006369426,2,10,0,2,3,3,1,1,1,1,3
746,0,1,0,1,0,Brighton,Wolves,2.5,1.53,1.2404580152671756,1.1818181818181819,6,7,0,4,1,1,2,2,1,4,0
747,1,0,0,0,1,Crystal Palace,Sheffield United,2.3,1.61,1.794871794871795,0.8974358974358975,4,3,1,2,2,0,1,4,1,0,2
748,1,0,0,1,0,Tottenham,Leeds,1.44,2.75,2.3428571428571425,0.976190476190476,6,13,1,2,2,3,0,2,1,0,0
749,1,0,0,1,0,Man United,Aston Villa,1.53,2.5,2.4418604651162794,1.0,14,8,4,1,0,2,2,1,4,1,0
750,0,0,1,0,1,Everton,West Ham,1.9,1.9,1.6666666666666665,1.0,6,4,4,0,1,1,3,1,2,1,2
751,0,1,0,0,1,Newcastle,Liverpool,1.5,2.62,0.5,4.8,5,11,1,2,2,2,3,0,0,1,4
752,1,0,0,0,1,Man United,Wolves,1.96,1.94,2.7450980392156863,0.672,12,4,3,2,0,1,1,3,1,3,1
753,0,0,1,1,0,West Brom,Leeds,1.57,2.37,1.0,1.8,3,14,0,2,3,3,0,2,0,0,1
754,0,1,0,0,1,Southampton,West Ham,1.94,1.96,1.7142857142857142,1.0588235294117647,4,5,1,3,1,1,3,1,0,1,4
755,1,0,0,0,1,Burnley,Sheffield United,2.37,1.57,1.3080168776371308,0.9538461538461539,4,3,3,1,1,0,1,4,1,1,1
756,0,0,1,0,1,Brighton,Arsenal,2.0,1.8,1.0769230769230769,1.5909090909090908,3,6,0,3,2,2,1,2,2,2,1
757,0,1,0,0,1,Chelsea,Aston Villa,1.53,2.5,2.608695652173913,0.8400000000000001,6,8,1,1,3,3,2,0,4,1,0
758,0,1,0,0,1,Crystal Palace,Leicester,1.9,1.9,0.9333333333333333,1.75,3,8,0,3,2,2,2,1,2,1,2
759,0,1,0,0,1,Wolves,Tottenham,2.2,1.66,0.9027777777777778,1.5116279069767442,4,5,1,1,3,1,2,2,2,1,2
760,0,1,0,0,1,Liverpool,West Brom,1.36,3.2,9.009009009009008,0.5263157894736842,15,4,3,2,0,0,2,3,2,3,0
761,0,1,0,1,0,West Ham,Brighton,1.99,1.91,1.4782608695652175,1.096774193548387,6,4,1,2,2,0,3,2,0,4,1
762,1,0,0,0,1,Leeds,Burnley,1.57,2.37,2.3255813953488373,0.9237875288683602,10,4,2,0,3,2,2,1,1,0,0
763,0,0,1,0,1,Sheffield United,Everton,2.01,1.89,0.8571428571428571,1.9459459459459458,4,7,0,1,4,4,1,0,1,0,2
764,1,0,0,0,1,Man City,Newcastle,1.36,3.2,9.009009009009008,0.5263157894736842,6,7,3,2,0,2,1,2,1,0,0
765,1,0,0,1,0,Arsenal,Chelsea,1.95,1.95,0.9,1.8947368421052633,5,8,1,1,3,2,0,3,2,1,2
766,0,1,0,0,1,Fulham,Southampton,1.9,1.9,1.0312499999999998,1.434782608695652,2,6,0,4,1,2,2,1,1,1,3
767,1,0,0,1,0,Aston Villa,Crystal Palace,1.72,2.1,1.973684210526316,0.986842105263158,8,7,3,1,1,1,2,2,3,0,2
768,0,1,0,1,0,Leicester,Man United,1.66,2.2,1.2413793103448276,1.565217391304348,9,14,3,1,1,3,2,0,0,1,4
769,1,0,0,1,0,Chelsea,West Ham,1.57,2.37,3.4722222222222223,0.8,7,6,2,1,2,2,1,2,2,1,2
770,1,0,0,1,0,Burnley,Wolves,2.5,1.53,0.9285714285714286,1.477272727272727,4,5,2,2,1,2,0,3,2,2,1
771,0,0,1,1,0,West Brom,Aston Villa,1.72,2.1,1.0555555555555556,1.9487179487179487,4,6,1,1,3,2,1,2,2,1,2
772,1,0,0,1,0,Man United,Leeds,1.5,2.62,2.608433734939759,0.9622222222222222,15,10,4,1,0,2,0,3,1,0,0
773,0,0,1,0,1,Tottenham,Leicester,1.8,2.0,1.707317073170732,0.9722222222222222,4,8,1,2,2,3,0,2,3,0,2
774,0,1,0,0,1,Brighton,Sheffield United,2.2,1.66,2.272727272727273,0.6818181818181818,3,4,0,3,2,0,1,4,0,2,1
775,0,1,0,0,1,Newcastle,Fulham,2.1,1.72,1.3,1.120689655172414,7,4,2,1,2,1,3,1,2,2,1
776,1,0,0,1,0,Everton,Arsenal,1.8,2.0,1.4285714285714284,1.25,6,3,3,1,1,0,1,4,2,1,2
777,0,0,1,0,1,Southampton,Man City,1.57,2.37,0.6428571428571429,3.125,8,9,2,1,2,3,2,0,1,0,4
778,0,0,1,1,0,Crystal Palace,Liverpool,1.61,2.3,0.6661538461538462,2.8866666666666667,7,15,1,2,2,3,2,0,0,0,5
779,0,0,1,1,0,Sheffield United,Man United,1.8,2.0,0.6571428571428571,3.194444444444444,3,10,0,0,5,4,1,0,0,1,2
780,0,1,0,0,1,Aston Villa,Burnley,1.9,1.9,2.1714285714285713,0.8444444444444444,6,3,2,1,2,2,2,1,1,3,1
781,0,1,0,0,1,West Ham,Crystal Palace,1.9,1.9,1.6585365853658538,0.9444444444444444,7,7,3,1,1,1,2,2,1,2,2
782,1,0,0,1,0,Liverpool,Tottenham,1.66,2.2,2.1714285714285713,0.8444444444444444,11,6,3,2,0,2,2,1,5,0,0
783,0,1,0,0,1,Fulham,Brighton,2.0,1.8,1.1498257839721253,1.3199999999999998,5,4,1,2,2,1,2,2,1,2,0
784,0,0,1,0,1,Leicester,Everton,1.72,2.1,1.6744186046511629,1.1076923076923078,6,7,2,0,3,3,1,1,2,0,3
785,1,0,0,1,0,Leeds,Newcastle,1.72,2.1,2.2857142857142856,0.9237875288683602,8,6,2,1,2,2,0,3,1,0,0
786,0,1,0,0,1,Arsenal,Southampton,1.8,2.0,1.5555555555555556,1.129032258064516,2,9,0,2,3,2,2,1,2,2,1
787,0,1,0,0,1,Man City,West Brom,1.36,3.2,10.091743119266054,0.5238095238095238,8,4,2,2,1,1,1,3,4,1,0
788,1,0,0,1,0,Wolves,Chelsea,2.0,1.8,0.7238095238095238,2.289156626506024,5,6,2,1,2,2,1,2,2,1,2
789,1,0,0,1,0,Leicester,Brighton,1.9,1.9,1.75,0.9210526315789475,7,4,3,0,2,1,2,2,3,2,0
790,0,0,1,0,1,Arsenal,Burnley,1.9,1.9,2.7450980392156863,0.672,1,3,0,1,4,2,2,1,3,1,1
791,0,1,0,0,1,Fulham,Liverpool,1.4,3.0,0.6111111111111112,4.230769230769231,5,10,1,1,3,2,3,0,0,1,4
792,0,1,0,0,1,Crystal Palace,Tottenham,1.9,1.9,0.8666666666666667,2.2674418604651163,10,6,2,1,2,3,2,0,0,2,3
793,1,0,0,1,0,Southampton,Sheffield United,2.01,1.89,2.2058823529411766,0.75,10,2,3,1,1,0,0,5,3,0,0
794,1,0,0,0,1,Everton,Chelsea,1.61,2.3,0.9699769053117783,2.4705882352941178,6,9,2,1,2,3,1,1,3,1,1
795,0,1,0,0,1,Man United,Man City,1.61,2.3,0.9699769053117783,2.4418604651162794,10,8,4,1,0,2,2,1,2,1,2
796,1,0,0,1,0,Newcastle,West Brom,2.2,1.66,1.3061224489795917,1.0666666666666667,6,3,3,0,2,1,0,4,2,1,2
797,0,0,1,0,1,Wolves,Aston Villa,2.0,1.8,1.4444444444444444,1.0,3,9,1,1,3,2,0,3,2,1,2
798,0,0,1,1,0,Leeds,West Ham,1.57,2.37,1.7209302325581397,1.1935483870967742,4,7,1,1,3,4,0,1,0,0,1
799,0,0,1,1,0,Brighton,Southampton,1.9,1.9,1.387755102040816,1.1724137931034482,5,11,1,2,2,3,1,1,0,2,3
800,1,0,0,1,0,Liverpool,Wolves,1.72,2.1,2.8866666666666667,0.6661538461538462,11,5,3,2,0,2,1,2,5,0,0
801,1,0,0,0,1,Tottenham,Arsenal,1.9,1.9,1.8461538461538463,0.9473684210526316,7,2,4,1,0,1,1,3,2,2,1
802,0,0,1,1,0,Sheffield United,Leicester,2.0,1.8,0.9210526315789475,1.794871794871795,2,8,0,0,5,3,0,2,0,0,3
803,0,0,1,1,0,West Brom,Crystal Palace,2.2,1.66,1.1149825783972125,1.254901960784314,2,9,1,0,4,2,0,3,1,1,3
804,1,0,0,1,0,Chelsea,Leeds,1.5,2.62,3.0,0.75,12,4,4,1,0,1,1,3,1,0,0
805,0,0,1,1,0,West Ham,Man United,1.72,2.1,1.0,1.8,6,10,3,0,2,4,0,1,2,1,2
806,1,0,0,0,1,Man City,Fulham,1.3,3.5,10.0,0.5789473684210527,9,6,3,1,1,2,0,3,5,0,0
807,0,1,0,0,1,Burnley,Everton,2.0,1.8,0.875,1.842105263157895,2,6,1,2,2,1,1,3,1,1,3
808,1,0,0,1,0,West Ham,Aston Villa,1.72,2.1,1.6,1.2,6,8,3,1,1,1,0,4,2,3,0
809,0,0,1,1,0,Leicester,Fulham,1.72,2.1,2.8866666666666667,0.6661538461538462,7,7,3,0,2,2,0,3,1,1,1
810,0,0,1,1,0,Arsenal,Wolves,2.3,1.61,1.6585365853658538,0.9066666666666666,2,6,1,1,3,2,2,1,1,2,2
811,0,1,0,0,1,Chelsea,Tottenham,1.72,2.1,1.707317073170732,0.9722222222222222,9,6,3,2,0,4,1,0,3,1,1
812,0,0,1,1,0,Southampton,Man United,1.8,2.0,0.875,1.794871794871795,11,7,3,1,1,3,1,1,0,3,2
813,1,0,0,0,1,West Brom,Sheffield United,2.3,1.61,1.2307692307692308,1.142857142857143,2,2,1,1,3,0,0,5,1,0,0
814,0,0,1,0,1,Everton,Leeds,1.61,2.3,1.9487179487179487,1.0555555555555556,5,6,1,0,4,2,1,2,0,0,1
815,1,0,0,1,0,Man City,Burnley,1.44,2.75,6.4655172413793105,0.46875,8,1,2,2,1,1,1,3,5,0,0
816,0,1,0,0,1,Brighton,Liverpool,1.57,2.37,0.7636363636363637,2.6751592356687897,5,9,1,3,1,3,2,0,0,1,4
817,0,0,1,0,1,Crystal Palace,Newcastle,2.37,1.57,1.5853658536585367,0.8666666666666667,6,5,2,0,3,2,1,2,2,1,2
818,0,1,0,0,1,Wolves,Southampton,2.2,1.66,1.4130434782608696,1.0,5,12,2,2,1,3,2,0,2,2,1
819,1,0,0,0,1,Burnley,Crystal Palace,2.5,1.53,1.1272727272727272,1.1272727272727272,1,7,1,2,2,2,1,2,2,0,3
820,1,0,0,1,0,Liverpool,Leicester,1.57,2.37,2.162162162162162,1.0526315789473684,10,6,3,2,0,3,0,2,4,1,0
821,0,1,0,0,1,Leeds,Arsenal,1.66,2.2,1.25,1.7045454545454544,5,1,1,1,3,1,1,3,0,1,0
822,0,0,1,0,1,Sheffield United,West Ham,2.1,1.72,1.0833333333333333,1.3541666666666667,3,7,0,1,4,2,2,1,1,1,1
823,0,0,1,1,0,Fulham,Everton,1.72,2.1,1.0,2.108108108108108,6,7,1,1,3,1,1,3,1,0,4
824,1,0,0,0,1,Man United,West Brom,1.66,2.2,4.230769230769231,0.5789473684210527,8,1,3,1,1,0,2,3,3,1,1
825,1,0,0,0,1,Tottenham,Man City,1.57,2.37,1.0,2.2222222222222223,9,4,4,1,0,2,2,1,2,1,2
826,0,0,1,1,0,Aston Villa,Brighton,1.72,2.1,1.6744186046511629,1.125,8,5,2,0,3,1,3,1,1,1,1
827,0,0,1,0,1,Newcastle,Chelsea,1.66,2.2,0.7307692307692307,3.2758620689655173,4,12,1,1,3,3,2,0,1,0,4
828,0,0,1,1,0,Arsenal,Aston Villa,1.66,2.2,2.484848484848485,0.82,3,14,2,0,3,3,0,2,3,0,2
829,0,1,0,0,1,Man City,Liverpool,1.44,2.75,2.153846153846154,1.2352941176470589,5,9,2,3,0,2,2,1,2,2,1
830,1,0,0,0,1,Leicester,Wolves,2.3,1.61,1.3913043478260871,0.9846153846153847,6,5,3,0,2,3,1,1,2,2,1
831,0,0,1,0,1,West Brom,Tottenham,1.72,2.1,0.6185714285714285,2.986206896551724,1,13,0,2,3,4,1,0,1,2,2
832,1,0,0,0,1,West Ham,Fulham,1.8,2.0,2.0491803278688523,0.8928571428571428,9,4,2,2,1,1,1,3,4,0,1
833,1,0,0,1,0,Chelsea,Sheffield United,1.72,2.1,3.676470588235294,0.5882352941176471,14,4,3,2,0,0,1,4,1,1,1
834,1,0,0,1,0,Crystal Palace,Leeds,1.9,1.9,1.1846689895470381,1.387755102040816,7,6,2,1,2,1,1,3,1,0,0
835,0,0,1,1,0,Everton,Man United,1.72,2.1,1.206896551724138,1.4767932489451476,8,8,1,1,3,2,1,2,1,2,2
836,1,0,0,0,1,Southampton,Newcastle,1.8,2.0,1.8,0.9729729729729729,13,7,4,1,0,2,1,2,1,1,3
837,0,1,0,0,1,Brighton,Burnley,2.1,1.72,1.8918918918918919,0.8083140877598153,5,1,0,3,2,0,2,3,1,2,2
838,0,0,1,1,0,Leeds,Leicester,1.72,2.1,1.44,1.3740458015267176,6,10,2,1,2,3,0,2,0,0,1
839,1,0,0,0,1,Fulham,West Brom,2.0,1.8,1.375,1.0999999999999999,4,4,1,1,3,0,3,2,3,2,0
840,1,0,0,1,0,Tottenham,Brighton,1.66,2.2,2.484472049689441,0.7272727272727273,13,7,3,2,0,0,2,3,4,0,1
841,0,0,1,0,1,Man United,Arsenal,1.72,2.1,1.8,1.0,8,4,2,1,2,2,0,3,0,2,3
842,1,0,0,1,0,Newcastle,Everton,1.8,2.0,0.9189189189189189,1.6585365853658538,8,9,2,2,1,2,1,2,2,2,1
843,0,0,1,1,0,Aston Villa,Southampton,1.66,2.2,1.4285714285714284,1.25,14,12,3,0,2,4,1,0,0,1,4
844,1,0,0,1,0,Liverpool,West Ham,1.4,3.0,3.8602941176470584,0.7,11,12,3,1,1,2,2,1,4,1,0
845,0,0,1,1,0,Burnley,Chelsea,1.66,2.2,0.75,3.0,1,13,0,1,4,2,3,0,0,1,4
846,0,0,1,0,1,Sheffield United,Man City,1.5,2.62,0.631578947368421,4.6875,3,6,0,1,4,2,2,1,0,0,3
847,1,0,0,0,1,Wolves,Crystal Palace,2.75,1.44,1.6,0.7390300230946882,5,4,3,1,1,1,1,3,3,1,1
848,0,0,1,0,1,Burnley,Tottenham,1.9,1.9,0.6956521739130435,2.5,3,16,0,1,4,3,2,0,1,1,3
849,0,1,0,0,1,Brighton,West Brom,1.8,2.0,2.3529411764705883,0.8421052631578947,9,6,1,2,2,0,3,2,1,1,1
850,0,0,1,0,1,Arsenal,Leicester,1.72,2.1,1.973684210526316,0.986842105263158,5,10,2,0,3,3,0,2,1,1,3
851,0,1,0,0,1,Wolves,Newcastle,2.2,1.66,2.0,0.6666666666666666,4,6,2,1,2,1,2,2,1,4,0
852,1,0,0,0,1,Southampton,Everton,1.8,2.0,1.2363636363636363,1.3333333333333335,10,13,3,1,1,3,1,1,2,1,2
853,1,0,0,1,0,Liverpool,Sheffield United,1.5,2.62,5.327868852459017,0.5416666666666666,11,3,3,1,1,0,1,4,3,0,0
854,0,1,0,0,1,Man United,Chelsea,1.61,2.3,1.5189873417721518,1.2857142857142858,9,10,2,1,2,1,3,1,2,3,0
855,0,0,1,1,0,Fulham,Crystal Palace,2.3,1.61,1.1272727272727272,1.1481481481481481,5,7,0,1,4,2,1,2,1,1,3
856,0,1,0,0,1,West Ham,Man City,1.4,3.0,0.65625,3.8602941176470584,12,8,2,2,1,2,2,1,0,1,4
857,0,0,1,1,0,Aston Villa,Leeds,1.57,2.37,1.829268292682927,1.1363636363636365,12,9,4,0,1,3,1,1,0,0,1
858,0,0,1,0,1,Leeds,Wolves,2.1,1.72,1.3199999999999998,1.1498257839721253,9,5,2,1,2,3,0,2,0,0,1
859,0,1,0,0,1,West Brom,Burnley,2.1,1.72,1.3469387755102038,1.1379310344827587,5,4,0,2,3,0,1,4,2,2,1
860,0,0,1,0,1,Leicester,Aston Villa,1.66,2.2,2.076502732240437,0.926829268292683,12,13,3,0,2,4,1,0,3,1,1
861,0,1,0,1,0,Tottenham,West Ham,1.57,2.37,2.7579617834394905,0.7872727272727272,15,11,2,2,1,2,1,2,3,1,1
862,0,1,0,0,1,Crystal Palace,Brighton,2.2,1.66,1.2595419847328244,1.222222222222222,6,9,2,1,2,1,1,3,1,2,2
863,0,1,0,0,1,Sheffield United,Fulham,2.2,1.66,1.5714285714285712,0.8918918918918918,2,4,0,1,4,0,1,4,0,1,0
864,0,0,1,1,0,Newcastle,Man United,1.72,2.1,0.8421052631578947,2.4096385542168677,7,11,2,1,2,3,0,2,1,0,4
865,1,0,0,0,1,Man City,Arsenal,1.44,2.75,3.4722222222222223,0.7692307692307693,12,8,3,1,1,3,0,2,5,0,0
866,0,1,0,1,0,Chelsea,Southampton,1.57,2.37,3.2758620689655173,0.7307692307692307,13,8,2,2,1,2,1,2,2,2,1
867,0,1,0,1,0,Everton,Liverpool,1.53,2.5,1.12,2.2950819672131146,14,13,4,1,0,3,1,1,0,3,2
868,1,0,0,1,0,Aston Villa,Liverpool,1.53,2.5,0.55,4.230769230769231,13,14,4,1,0,4,0,1,1,0,4
869,0,0,1,1,0,Man United,Tottenham,1.72,2.1,2.054054054054054,0.95,8,13,2,1,2,2,2,1,2,1,2
870,1,0,0,0,1,Wolves,Fulham,2.1,1.72,2.6666666666666665,0.5333333333333333,4,3,2,0,3,0,0,5,3,1,1
871,1,0,0,1,0,Arsenal,Sheffield United,1.9,1.9,2.5477707006369426,0.6666666666666666,11,2,4,0,1,0,0,5,1,1,1
872,1,0,0,0,1,Southampton,West Brom,1.8,2.0,2.2093023255813953,0.7999999999999999,8,5,3,0,2,0,1,4,4,0,1
873,0,0,1,1,0,Leicester,West Ham,1.66,2.2,2.608695652173913,0.8,12,9,3,0,2,2,1,2,2,2,1
874,1,0,0,1,0,Newcastle,Burnley,2.3,1.61,1.3333333333333335,1.032258064516129,7,6,2,1,2,1,0,4,3,1,1
875,0,1,0,0,1,Leeds,Man City,1.36,3.2,0.7,3.8602941176470584,9,15,2,1,1,3,1,1,0,1,0
876,1,0,0,1,0,Everton,Brighton,1.8,2.0,2.1802325581395348,0.78125,13,10,4,0,1,2,0,3,3,0,2
877,1,0,0,1,0,Chelsea,Crystal Palace,1.61,2.3,3.3928571428571432,0.59375,12,6,3,1,1,2,1,2,5,0,0
878,1,0,0,1,0,Liverpool,Arsenal,1.53,2.5,3.2758620689655173,0.7307692307692307,17,9,5,0,0,3,0,2,3,1,1
879,0,0,1,1,0,Fulham,Aston Villa,2.0,1.8,1.120689655172414,1.3,3,7,0,0,5,3,2,0,3,1,1
880,1,0,0,1,0,West Ham,Wolves,2.1,1.72,0.9722222222222222,1.707317073170732,7,5,1,2,2,2,0,3,1,0,4
881,0,0,1,1,0,Man City,Leicester,1.4,3.0,4.6875,0.631578947368421,16,12,4,0,1,3,0,2,3,0,2
882,0,1,0,0,1,Tottenham,Newcastle,1.72,2.1,3.103448275862069,0.6428571428571429,10,4,2,2,1,1,2,2,3,1,1
883,0,0,1,0,1,Sheffield United,Leeds,1.9,1.9,1.222222222222222,1.2595419847328244,1,8,0,0,5,2,0,1,0,0,1
884,0,0,1,0,1,Burnley,Southampton,2.1,1.72,1.0312499999999998,1.434782608695652,6,8,1,1,3,3,0,2,2,2,1
885,0,1,0,1,0,West Brom,Chelsea,1.66,2.2,0.5277777777777778,3.492647058823529,6,11,1,1,3,2,1,2,0,1,4
886,0,0,1,1,0,Crystal Palace,Everton,2.1,1.72,0.8666666666666667,1.5476190476190474,6,10,2,1,2,4,0,1,0,2,3
887,0,0,1,1,0,Brighton,Man United,1.9,1.9,0.7894736842105263,2.1802325581395348,8,9,2,1,2,3,1,1,1,0,4
888,0,0,1,1,0,Wolves,Man City,1.72,2.1,0.6661538461538462,2.8866666666666667,6,19,2,1,2,5,0,0,2,1,2
889,1,0,0,0,1,Aston Villa,Sheffield United,2.2,1.66,1.1481481481481481,1.1272727272727272,6,1,3,2,0,0,0,5,1,1,1
890,1,0,0,1,0,Leicester,Burnley,1.9,1.9,2.484472049689441,0.7272727272727273,9,7,3,0,2,1,2,2,3,1,1
891,0,0,1,0,1,Chelsea,Liverpool,1.61,2.3,1.1612903225806452,1.6363636363636362,9,15,3,0,2,4,0,1,0,1,4
892,0,0,1,1,0,Newcastle,Brighton,2.37,1.57,1.1923076923076923,1.0801393728222997,4,7,1,1,3,2,2,1,0,3,2
893,0,0,1,1,0,Southampton,Tottenham,2.02,1.88,1.0999999999999999,1.3924050632911391,8,12,2,1,2,3,1,1,2,0,3
894,1,0,0,1,0,Arsenal,West Ham,1.66,2.2,2.941176470588235,0.8181818181818182,10,6,4,0,1,1,2,2,4,0,1
895,0,0,1,1,0,Man United,Crystal Palace,1.66,2.2,4.230769230769231,0.5789473684210527,8,5,2,2,1,2,1,2,2,1,2
896,1,0,0,1,0,Leeds,Fulham,1.97,1.93,2.422360248447205,0.6782608695652174,7,4,1,0,1,1,0,4,1,0,0
897,1,0,0,1,0,Everton,West Brom,1.87,2.03,2.8000000000000003,0.6461538461538462,9,4,3,1,1,2,0,3,3,2,0
898,0,0,1,0,1,Sheffield United,Wolves,2.62,1.5,0.9538461538461539,1.3080168776371308,4,8,1,0,4,3,1,1,1,1,1
899,0,0,1,1,0,Brighton,Chelsea,1.72,2.1,0.866,2.68944099378882,4,9,1,2,2,3,0,2,0,1,4
900,0,0,1,0,1,Tottenham,Everton,1.9,1.9,1.9672131147540983,0.8314087759815243,9,4,3,1,1,2,1,2,2,2,1
901,0,0,1,1,0,West Brom,Leicester,1.9,1.9,0.9473684210526316,1.8461538461538463,4,6,2,1,2,2,0,3,1,1,3
902,0,0,1,0,1,West Ham,Newcastle,1.9,1.9,1.5813953488372092,1.0,9,5,2,2,1,1,1,3,2,1,2
903,1,0,0,1,0,Liverpool,Leeds,1.53,2.5,4.6875,0.631578947368421,14,3,3,1,1,0,0,1,1,0,0
904,1,0,0,0,1,Crystal Palace,Southampton,2.2,1.66,1.0483870967741935,1.371308016877637,2,8,1,1,3,2,2,1,1,2,2
905,0,0,1,1,0,Fulham,Arsenal,1.72,2.1,0.7216666666666667,2.8300653594771243,2,9,2,0,3,3,0,2,0,0,5
906,0,1,0,0,1,West Ham,Aston Villa,1.66,2.2,1.2,1.565217391304348,9,5,2,2,1,2,2,1,1,3,1
907,1,0,0,1,0,Southampton,Sheffield United,1.9,1.9,1.627906976744186,1.0606060606060606,9,5,2,3,0,2,0,3,2,0,0
908,0,0,1,1,0,Newcastle,Liverpool,1.53,2.5,0.7,3.8602941176470584,5,13,0,2,3,3,1,1,0,0,5
909,1,0,0,1,0,Man City,Norwich,1.22,4.33,10.185185185185185,0.4230769230769231,16,1,4,0,1,0,0,5,2,2,1
910,0,0,1,0,1,Leicester,Man United,1.9,1.9,1.0769230769230769,1.5909090909090908,4,10,1,1,3,3,2,0,0,1,4
911,0,0,1,1,0,Everton,Bournemouth,1.57,2.37,1.6444444444444446,1.2333333333333334,4,8,1,2,2,2,1,2,1,1,3
