,FTR,HomeTeam,AwayTeam,FTHG,FTAG
636,A,Mainz,Werder Bremen,0,1
637,A,Augsburg,Ein Frankfurt,0,2
638,H,Union Berlin,Dortmund,2,1
639,A,Hoffenheim,RB Leipzig,0,1
640,A,FC Koln,Leverkusen,0,4
641,A,Bielefeld,Augsburg,0,1
642,H,Bayern Munich,Wolfsburg,2,1
643,A,Schalke 04,Freiburg,0,2
644,A,Werder Bremen,Dortmund,1,2
645,D,Stuttgart,Union Berlin,2,2
646,D,Hertha,Mainz,0,0
647,D,Ein Frankfurt,M'gladbach,3,3
648,H,Leverkusen,Hoffenheim,4,1
649,D,Augsburg,Schalke 04,2,2
650,D,Union Berlin,Bayern Munich,1,1
651,H,RB Leipzig,Werder Bremen,2,0
652,D,M'gladbach,Hertha,1,1
653,A,Mainz,FC Koln,0,1
654,H,Freiburg,Bielefeld,2,0
655,A,Dortmund,Stuttgart,1,5
656,H,Wolfsburg,Ein Frankfurt,2,1
657,H,Hoffenheim,Augsburg,3,1
658,A,Schalke 04,Leverkusen,0,3
659,A,Werder Bremen,Stuttgart,1,2
660,D,Bayern Munich,RB Leipzig,3,3
661,D,Freiburg,M'gladbach,2,2
662,D,FC Koln,Wolfsburg,2,2
663,D,Ein Frankfurt,Dortmund,1,1
664,H,Bielefeld,Mainz,2,1
665,H,Hertha,Union Berlin,3,1
666,D,Mainz,Hoffenheim,1,1
667,D,Leverkusen,Hertha,0,0
668,H,M'gladbach,Schalke 04,4,1
669,D,Union Berlin,Ein Frankfurt,3,3
670,A,Stuttgart,Bayern Munich,1,3
671,H,RB Leipzig,Bielefeld,2,1
672,A,Dortmund,FC Koln,1,2
673,D,Augsburg,Freiburg,1,1
674,H,Wolfsburg,Werder Bremen,5,3
675,A,FC Koln,Union Berlin,1,2
676,A,Freiburg,Mainz,1,3
677,A,Hertha,Dortmund,2,5
678,D,Ein Frankfurt,RB Leipzig,1,1
679,A,Schalke 04,Wolfsburg,0,2
680,D,M'gladbach,Augsburg,1,1
681,D,Hoffenheim,Stuttgart,3,3
682,A,Bielefeld,Leverkusen,1,2
683,D,Bayern Munich,Werder Bremen,1,1
684,H,Leverkusen,M'gladbach,4,3
685,H,Wolfsburg,Hoffenheim,2,1
686,A,Dortmund,Bayern Munich,2,3
687,H,Union Berlin,Bielefeld,5,0
688,D,Stuttgart,Ein Frankfurt,2,2
689,H,RB Leipzig,Freiburg,3,0
690,D,Mainz,Schalke 04,2,2
691,A,Augsburg,Hertha,0,3
692,D,Werder Bremen,FC Koln,1,1
693,A,Hoffenheim,Union Berlin,1,3
694,D,Hertha,Wolfsburg,1,1
695,A,Freiburg,Leverkusen,2,4
696,H,M'gladbach,RB Leipzig,1,0
697,A,FC Koln,Bayern Munich,1,2
698,D,Ein Frankfurt,Werder Bremen,1,1
699,A,Bielefeld,Dortmund,0,2
700,H,Augsburg,Mainz,3,1
701,D,Schalke 04,Stuttgart,1,1
702,H,Leverkusen,Augsburg,3,1
703,D,Werder Bremen,Hoffenheim,1,1
704,H,Wolfsburg,Bielefeld,2,1
705,H,Dortmund,Schalke 04,3,0
706,D,Union Berlin,Freiburg,1,1
707,H,RB Leipzig,Hertha,2,1
708,A,Mainz,M'gladbach,2,3
709,H,Bayern Munich,Ein Frankfurt,5,0
710,D,Stuttgart,FC Koln,1,1
711,D,Schalke 04,Union Berlin,1,1
712,D,FC Koln,Ein Frankfurt,1,1
713,D,M'gladbach,Wolfsburg,1,1
714,A,Bielefeld,Bayern Munich,1,4
715,A,Mainz,Leverkusen,0,1
716,A,Hoffenheim,Dortmund,0,1
717,A,Hertha,Stuttgart,0,2
718,D,Freiburg,Werder Bremen,1,1
719,A,Augsburg,RB Leipzig,0,2
720,H,Bayern Munich,Hertha,4,3
721,D,Wolfsburg,Augsburg,0,0
722,H,RB Leipzig,Schalke 04,4,0
723,H,Werder Bremen,Bielefeld,1,0
724,D,Stuttgart,Leverkusen,1,1
725,A,FC Koln,M'gladbach,1,3
726,H,Ein Frankfurt,Hoffenheim,2,1
727,H,Dortmund,Freiburg,4,0
728,H,Union Berlin,Mainz,4,0
729,D,Freiburg,Wolfsburg,1,1
730,H,Hoffenheim,Bayern Munich,4,1
731,A,Schalke 04,Werder Bremen,1,3
732,D,M'gladbach,Union Berlin,1,1
733,A,Mainz,Stuttgart,1,4
734,D,Leverkusen,RB Leipzig,1,1
735,H,Bielefeld,FC Koln,1,0
736,H,Augsburg,Dortmund,2,0
737,A,Hertha,Ein Frankfurt,1,3
738,D,Wolfsburg,Leverkusen,0,0
739,H,RB Leipzig,Mainz,3,1
740,H,Dortmund,M'gladbach,3,0
741,A,Werder Bremen,Hertha,1,4
742,A,Union Berlin,Augsburg,1,3
743,A,Stuttgart,Freiburg,2,3
744,A,FC Koln,Hoffenheim,2,3
745,D,Ein Frankfurt,Bielefeld,1,1
746,H,Bayern Munich,Schalke 04,8,0
747,A,Wolfsburg,Bayern Munich,0,4
748,H,Werder Bremen,FC Koln,6,1
749,H,Union Berlin,Fortuna Dusseldorf,3,0
750,H,M'gladbach,Hertha,2,1
751,H,Leverkusen,Mainz,1,0
752,H,Freiburg,Schalke 04,4,0
753,H,Ein Frankfurt,Paderborn,3,2
754,A,Dortmund,Hoffenheim,0,4
755,A,Augsburg,RB Leipzig,1,2
756,A,Schalke 04,Wolfsburg,1,4
757,A,RB Leipzig,Dortmund,0,2
758,A,Paderborn,M'gladbach,1,3
759,H,Mainz,Werder Bremen,3,1
760,H,Hoffenheim,Union Berlin,4,0
761,H,Hertha,Leverkusen,2,0
762,D,Fortuna Dusseldorf,Augsburg,1,1
763,D,FC Koln,Ein Frankfurt,1,1
764,H,Bayern Munich,Freiburg,3,1
765,D,RB Leipzig,Fortuna Dusseldorf,2,2
766,H,Leverkusen,FC Koln,3,1
767,A,Dortmund,Mainz,0,2
768,A,Augsburg,Hoffenheim,1,3
769,H,Ein Frankfurt,Schalke 04,2,1
770,A,Werder Bremen,Bayern Munich,0,1
771,H,Union Berlin,Paderborn,1,0
772,H,Freiburg,Hertha,2,1
773,H,M'gladbach,Wolfsburg,3,0
774,D,Schalke 04,Leverkusen,1,1
775,A,Mainz,Augsburg,0,1
776,H,Bayern Munich,M'gladbach,2,1
777,D,Wolfsburg,Freiburg,2,2
778,A,Paderborn,Werder Bremen,1,5
779,A,Hertha,Ein Frankfurt,1,4
780,A,Fortuna Dusseldorf,Dortmund,0,1
781,A,FC Koln,Union Berlin,1,2
782,A,Hoffenheim,RB Leipzig,0,2
783,D,Augsburg,FC Koln,1,1
784,D,Union Berlin,Schalke 04,1,1
785,A,Werder Bremen,Wolfsburg,0,1
786,H,Dortmund,Hertha,1,0
787,D,RB Leipzig,Paderborn,1,1
788,A,Leverkusen,Bayern Munich,2,4
789,D,Fortuna Dusseldorf,Hoffenheim,2,2
790,A,Ein Frankfurt,Mainz,0,2
791,H,Freiburg,M'gladbach,1,0
792,A,Werder Bremen,Ein Frankfurt,0,3
793,A,FC Koln,RB Leipzig,2,4
794,A,Paderborn,Dortmund,1,6
795,H,M'gladbach,Union Berlin,4,1
796,H,Bayern Munich,Fortuna Dusseldorf,5,0
797,A,Wolfsburg,Ein Frankfurt,1,2
798,A,Schalke 04,Werder Bremen,0,1
799,A,Mainz,Hoffenheim,0,1
800,H,Hertha,Augsburg,2,0
801,A,Freiburg,Leverkusen,0,1
802,D,Union Berlin,Mainz,1,1
803,H,Hoffenheim,FC Koln,3,1
804,H,Fortuna Dusseldorf,Schalke 04,2,1
805,D,Augsburg,Paderborn,0,0
806,D,RB Leipzig,Hertha,2,2
807,D,Werder Bremen,M'gladbach,0,0
808,A,Leverkusen,Wolfsburg,1,4
809,D,Ein Frankfurt,Freiburg,3,3
810,A,Dortmund,Bayern Munich,0,1
811,D,FC Koln,Fortuna Dusseldorf,2,2
812,A,Mainz,RB Leipzig,0,5
813,A,Schalke 04,Augsburg,0,3
814,H,Bayern Munich,Ein Frankfurt,5,2
815,A,Wolfsburg,Dortmund,0,2
816,D,Paderborn,Hoffenheim,1,1
817,A,M'gladbach,Leverkusen,1,3
818,A,Freiburg,Werder Bremen,0,1
819,H,Hertha,Union Berlin,4,0
820,A,Werder Bremen,Leverkusen,1,4
821,A,Union Berlin,Bayern Munich,0,2
822,D,FC Koln,Mainz,2,2
823,A,Ein Frankfurt,M'gladbach,1,3
824,D,RB Leipzig,Freiburg,1,1
825,A,Hoffenheim,Hertha,0,3
826,D,Fortuna Dusseldorf,Paderborn,0,0
827,H,Dortmund,Schalke 04,4,0
828,A,Augsburg,Wolfsburg,1,2
829,H,M'gladbach,FC Koln,2,1
830,D,Mainz,Fortuna Dusseldorf,1,1
831,H,Bayern Munich,Augsburg,2,0
832,A,M'gladbach,Dortmund,1,2
833,D,Wolfsburg,RB Leipzig,0,0
834,D,Schalke 04,Hoffenheim,1,1
835,H,Leverkusen,Ein Frankfurt,4,0
836,D,Hertha,Werder Bremen,2,2
837,H,Freiburg,Union Berlin,3,1
838,A,Paderborn,FC Koln,1,2
839,D,RB Leipzig,Leverkusen,1,1
840,D,Union Berlin,Wolfsburg,2,2
841,H,FC Koln,Schalke 04,3,0
842,H,Mainz,Paderborn,2,0
843,A,Hoffenheim,Bayern Munich,0,6
844,H,Dortmund,Freiburg,1,0
845,A,Augsburg,M'gladbach,2,3
846,D,Fortuna Dusseldorf,Hertha,3,3
847,A,Ein Frankfurt,Union Berlin,1,2
848,H,Wolfsburg,Mainz,4,0
849,H,Leverkusen,Augsburg,2,0
850,A,Schalke 04,RB Leipzig,0,5
851,A,Werder Bremen,Dortmund,0,2
852,D,M'gladbach,Hoffenheim,1,1
853,A,Hertha,FC Koln,0,5
854,A,Freiburg,Fortuna Dusseldorf,0,2
855,H,Bayern Munich,Paderborn,3,2
856,D,Mainz,Schalke 04,0,0
857,A,FC Koln,Bayern Munich,1,4
858,A,Fortuna Dusseldorf,M'gladbach,1,4
859,A,Union Berlin,Leverkusen,2,3
860,H,RB Leipzig,Werder Bremen,3,0
861,A,Paderborn,Hertha,1,2
862,A,Hoffenheim,Wolfsburg,2,3
863,D,Augsburg,Freiburg,1,1
864,H,Dortmund,Ein Frankfurt,4,0
865,D,Bayern Munich,RB Leipzig,0,0
866,H,Leverkusen,Dortmund,4,3
867,D,Wolfsburg,Fortuna Dusseldorf,1,1
868,A,Werder Bremen,Union Berlin,0,2
869,D,Schalke 04,Paderborn,1,1
870,A,Hertha,Mainz,1,3
871,H,Freiburg,Hoffenheim,1,0
872,H,Ein Frankfurt,Augsburg,5,0
873,A,Paderborn,Wolfsburg,2,4
874,H,FC Koln,Freiburg,4,0
875,D,RB Leipzig,M'gladbach,2,2
876,A,Mainz,Bayern Munich,1,3
877,H,Hoffenheim,Leverkusen,2,1
878,D,Fortuna Dusseldorf,Ein Frankfurt,1,1
879,H,Dortmund,Union Berlin,5,0
880,H,Augsburg,Werder Bremen,2,1
881,D,Hertha,Schalke 04,0,0
882,H,Leverkusen,Fortuna Dusseldorf,3,0
883,A,Werder Bremen,Hoffenheim,0,3
884,H,Bayern Munich,Schalke 04,5,0
885,A,Wolfsburg,Hertha,1,2
886,H,Union Berlin,Augsburg,2,0
887,H,M'gladbach,Mainz,3,1
888,A,Freiburg,Paderborn,0,2
889,H,Ein Frankfurt,RB Leipzig,2,0
890,H,Dortmund,FC Koln,5,1
891,A,Paderborn,Leverkusen,1,4
892,A,Hertha,Bayern Munich,0,4
893,H,RB Leipzig,Union Berlin,3,1
894,A,Mainz,Freiburg,1,2
895,A,Hoffenheim,Ein Frankfurt,1,2
896,A,Fortuna Dusseldorf,Werder Bremen,0,1
897,H,FC Koln,Wolfsburg,3,1
898,A,Augsburg,Dortmund,3,5
899,H,Schalke 04,M'gladbach,2,0
900,H,Paderborn,Ein Frankfurt,2,1
901,H,Fortuna Dusseldorf,Union Berlin,2,1
902,D,Hertha,M'gladbach,0,0
903,D,Schalke 04,Freiburg,2,2
904,H,RB Leipzig,Augsburg,3,1
905,A,Mainz,Leverkusen,0,1
906,H,FC Koln,Werder Bremen,1,0
907,H,Bayern Munich,Wolfsburg,2,0
908,H,Hoffenheim,Dortmund,2,1
909,D,Wolfsburg,Schalke 04,1,1
910,H,M'gladbach,Paderborn,2,0
911,A,Freiburg,Bayern Munich,1,3
912,A,Ein Frankfurt,FC Koln,2,4
913,A,Leverkusen,Hertha,0,1
914,A,Union Berlin,Hoffenheim,0,2
915,D,Dortmund,RB Leipzig,3,3
916,H,Augsburg,Fortuna Dusseldorf,3,0
917,A,Werder Bremen,Mainz,0,5
918,H,Schalke 04,Ein Frankfurt,1,0
919,H,Wolfsburg,M'gladbach,2,1
920,A,Fortuna Dusseldorf,RB Leipzig,0,3
921,D,Paderborn,Union Berlin,1,1
922,A,Mainz,Dortmund,0,4
923,H,Hertha,Freiburg,1,0
924,H,FC Koln,Leverkusen,2,0
925,H,Bayern Munich,Werder Bremen,6,1
926,A,Hoffenheim,Augsburg,2,4
927,A,Werder Bremen,Paderborn,0,1
928,H,Union Berlin,FC Koln,2,0
929,H,Leverkusen,Schalke 04,2,1
930,H,RB Leipzig,Hoffenheim,3,1
931,H,M'gladbach,Bayern Munich,2,1
932,H,Freiburg,Wolfsburg,1,0
933,H,Dortmund,Fortuna Dusseldorf,5,0
934,H,Augsburg,Mainz,2,1
935,D,Ein Frankfurt,Hertha,2,2
936,H,Mainz,Ein Frankfurt,2,1
937,A,Wolfsburg,Werder Bremen,2,3
938,H,M'gladbach,Freiburg,4,2
939,A,Bayern Munich,Leverkusen,1,2
940,A,Paderborn,RB Leipzig,2,3
941,D,Hoffenheim,Fortuna Dusseldorf,1,1
942,A,Hertha,Dortmund,1,2
943,D,FC Koln,Augsburg,1,1
944,H,Schalke 04,Union Berlin,2,1
945,A,Hoffenheim,Mainz,1,5
946,H,Augsburg,Hertha,4,0
947,H,RB Leipzig,FC Koln,4,1
948,A,Werder Bremen,Schalke 04,1,2
949,H,Union Berlin,M'gladbach,2,0
950,D,Leverkusen,Freiburg,1,1
951,A,Fortuna Dusseldorf,Bayern Munich,0,4
952,A,Ein Frankfurt,Wolfsburg,0,2
953,D,Dortmund,Paderborn,3,3
954,H,Freiburg,Ein Frankfurt,1,0
955,A,Wolfsburg,Leverkusen,0,2
956,H,M'gladbach,Werder Bremen,3,1
957,H,Bayern Munich,Dortmund,4,0
958,D,Schalke 04,Fortuna Dusseldorf,3,3
959,A,Paderborn,Augsburg,0,1
960,A,Mainz,Union Berlin,2,3
961,A,Hertha,RB Leipzig,2,4
962,A,FC Koln,Hoffenheim,1,2
963,A,Augsburg,Schalke 04,2,3
964,H,Fortuna Dusseldorf,FC Koln,2,0
965,H,Union Berlin,Hertha,1,0
966,D,Werder Bremen,Freiburg,2,2
967,H,RB Leipzig,Mainz,8,0
968,A,Leverkusen,M'gladbach,1,2
969,H,Ein Frankfurt,Bayern Munich,5,1
970,H,Dortmund,Wolfsburg,3,0
971,H,Hoffenheim,Paderborn,3,0
972,H,M'gladbach,Ein Frankfurt,4,2
973,D,Wolfsburg,Augsburg,0,0
974,D,Leverkusen,Werder Bremen,2,2
975,D,Schalke 04,Dortmund,0,0
976,H,Paderborn,Fortuna Dusseldorf,2,0
977,A,Hertha,Hoffenheim,2,3
978,H,Freiburg,RB Leipzig,2,1
979,H,Bayern Munich,Union Berlin,2,1
980,H,Mainz,FC Koln,3,1
981,H,Hoffenheim,Schalke 04,2,0
982,H,FC Koln,Paderborn,3,0
983,H,Dortmund,M'gladbach,1,0
984,D,Werder Bremen,Hertha,1,1
985,H,Union Berlin,Freiburg,2,0
986,D,RB Leipzig,Wolfsburg,1,1
987,H,Fortuna Dusseldorf,Mainz,1,0
988,D,Augsburg,Bayern Munich,2,2
989,H,Ein Frankfurt,Leverkusen,3,0
990,D,Ein Frankfurt,Werder Bremen,2,2
991,H,Wolfsburg,Union Berlin,1,0
992,H,M'gladbach,Augsburg,5,1
993,D,Schalke 04,FC Koln,1,1
994,A,Paderborn,Mainz,1,2
995,D,Leverkusen,RB Leipzig,1,1
996,D,Freiburg,Dortmund,2,2
997,A,Bayern Munich,Hoffenheim,1,2
998,H,Hertha,Fortuna Dusseldorf,3,1
999,A,FC Koln,Hertha,0,4
1000,A,Fortuna Dusseldorf,Freiburg,1,2
1001,D,Dortmund,Werder Bremen,2,2
1002,A,RB Leipzig,Schalke 04,1,3
1003,A,Paderborn,Bayern Munich,2,3
1004,A,Mainz,Wolfsburg,0,1
1005,A,Hoffenheim,M'gladbach,0,3
1006,A,Augsburg,Leverkusen,0,3
1007,A,Union Berlin,Ein Frankfurt,1,2
1008,D,Wolfsburg,Hoffenheim,1,1
1009,D,Ein Frankfurt,Dortmund,2,2
1010,H,M'gladbach,Fortuna Dusseldorf,2,1
1011,A,Werder Bremen,RB Leipzig,0,3
1012,H,Leverkusen,Union Berlin,2,0
1013,H,Hertha,Paderborn,2,1
1014,D,Freiburg,Augsburg,1,1
1015,H,Bayern Munich,FC Koln,4,0
1016,H,Schalke 04,Mainz,2,1
1017,A,Paderborn,Schalke 04,1,5
1018,A,Hoffenheim,Freiburg,0,3
1019,D,RB Leipzig,Bayern Munich,1,1
1020,A,Union Berlin,Werder Bremen,1,2
1021,H,Mainz,Hertha,2,1
1022,A,FC Koln,M'gladbach,0,1
1023,H,Dortmund,Leverkusen,4,0
1024,H,Augsburg,Ein Frankfurt,2,1
1025,D,Fortuna Dusseldorf,Wolfsburg,1,1
1026,H,Ein Frankfurt,Fortuna Dusseldorf,2,1
1027,H,Werder Bremen,Augsburg,3,2
1028,H,Union Berlin,Dortmund,3,1
1029,D,Wolfsburg,Paderborn,1,1
1030,H,Schalke 04,Hertha,3,0
1031,D,Leverkusen,Hoffenheim,0,0
1032,A,Freiburg,FC Koln,1,2
1033,H,Bayern Munich,Mainz,6,1
1034,A,M'gladbach,RB Leipzig,1,3
1035,A,Hertha,Wolfsburg,0,3
1036,H,RB Leipzig,Ein Frankfurt,2,1
1037,A,Schalke 04,Bayern Munich,0,3
1038,A,Paderborn,Freiburg,1,3
1039,A,Mainz,M'gladbach,1,3
1040,H,Hoffenheim,Werder Bremen,3,2
1041,A,Fortuna Dusseldorf,Leverkusen,1,3
1042,D,Augsburg,Union Berlin,1,1
1043,A,FC Koln,Dortmund,1,3
1044,A,Union Berlin,RB Leipzig,0,4
1045,H,Ein Frankfurt,Hoffenheim,1,0
1046,D,M'gladbach,Schalke 04,0,0
1047,H,Wolfsburg,FC Koln,2,1
1048,A,Werder Bremen,Fortuna Dusseldorf,1,3
1049,H,Leverkusen,Paderborn,3,2
1050,H,Freiburg,Mainz,3,0
1051,H,Dortmund,Augsburg,5,1
1052,D,Bayern Munich,Hertha,2,2
1053,H,Wolfsburg,Augsburg,8,1
1054,H,Werder Bremen,RB Leipzig,2,1
1055,D,Schalke 04,Stuttgart,0,0
1056,A,M'gladbach,Dortmund,0,2
1057,H,Mainz,Hoffenheim,4,2
1058,A,Hertha,Leverkusen,1,5
1059,H,Freiburg,Nurnberg,5,1
1060,H,Fortuna Dusseldorf,Hannover,2,1
1061,H,Bayern Munich,Ein Frankfurt,5,1
1062,A,Ein Frankfurt,Mainz,0,2
1063,H,Stuttgart,Wolfsburg,3,0
1064,D,RB Leipzig,Bayern Munich,0,0
1065,A,Nurnberg,M'gladbach,0,4
1066,D,Leverkusen,Schalke 04,1,1
1067,A,Hoffenheim,Werder Bremen,0,1
1068,H,Hannover,Freiburg,3,0
1069,H,Dortmund,Fortuna Dusseldorf,3,2
1070,A,Augsburg,Hertha,3,4
1071,D,Schalke 04,Augsburg,0,0
1072,H,Leverkusen,Ein Frankfurt,6,1
1073,D,Freiburg,Fortuna Dusseldorf,1,1
1074,H,Wolfsburg,Nurnberg,2,0
1075,D,Werder Bremen,Dortmund,2,2
1076,D,M'gladbach,Hoffenheim,2,2
1077,H,Hertha,Stuttgart,3,1
1078,H,Bayern Munich,Hannover,3,1
1079,D,Mainz,RB Leipzig,3,3
1080,D,Nurnberg,Bayern Munich,1,1
1081,A,Hoffenheim,Wolfsburg,1,4
1082,H,Stuttgart,M'gladbach,1,0
1083,H,RB Leipzig,Freiburg,2,1
1084,H,Hannover,Mainz,1,0
1085,H,Fortuna Dusseldorf,Werder Bremen,4,1
1086,D,Ein Frankfurt,Hertha,0,0
1087,A,Dortmund,Schalke 04,2,4
1088,A,Augsburg,Leverkusen,1,4
1089,D,Wolfsburg,Ein Frankfurt,1,1
1090,D,Hertha,Hannover,0,0
1091,A,Freiburg,Dortmund,0,4
1092,A,Schalke 04,Hoffenheim,2,5
1093,A,M'gladbach,RB Leipzig,1,2
1094,H,Mainz,Fortuna Dusseldorf,3,1
1095,H,Leverkusen,Nurnberg,2,0
1096,H,Bayern Munich,Werder Bremen,1,0
1097,H,Augsburg,Stuttgart,6,0
1098,H,Hoffenheim,Hertha,2,0
1099,A,Fortuna Dusseldorf,Bayern Munich,1,4
1100,A,Ein Frankfurt,Augsburg,1,3
1101,H,Werder Bremen,Freiburg,2,1
1102,A,Stuttgart,Leverkusen,0,1
1103,H,RB Leipzig,Wolfsburg,2,0
1104,A,Hannover,M'gladbach,0,1
1105,H,Dortmund,Mainz,2,1
1106,D,Nurnberg,Schalke 04,1,1
1107,D,M'gladbach,Werder Bremen,1,1
1108,A,Augsburg,Hoffenheim,0,4
1109,H,Wolfsburg,Hannover,3,1
1110,D,Stuttgart,Nurnberg,1,1
1111,A,Schalke 04,Ein Frankfurt,1,2
1112,A,Leverkusen,RB Leipzig,2,4
1113,A,Hertha,Fortuna Dusseldorf,1,2
1114,H,Bayern Munich,Dortmund,5,0
1115,H,Mainz,Freiburg,5,0
1116,A,Hannover,Schalke 04,0,1
1117,H,Ein Frankfurt,Stuttgart,3,0
1118,H,Werder Bremen,Mainz,3,1
1119,H,RB Leipzig,Hertha,5,0
1120,H,Nurnberg,Augsburg,3,0
1121,D,Freiburg,Bayern Munich,1,1
1122,H,Fortuna Dusseldorf,M'gladbach,3,1
1123,H,Dortmund,Wolfsburg,2,0
1124,H,Hoffenheim,Leverkusen,4,1
1125,A,Leverkusen,Werder Bremen,1,3
1126,H,Ein Frankfurt,Nurnberg,1,0
1127,H,Bayern Munich,Mainz,6,0
1128,H,Wolfsburg,Fortuna Dusseldorf,5,2
1129,D,Stuttgart,Hoffenheim,1,1
1130,A,Schalke 04,RB Leipzig,0,1
1131,A,Hertha,Dortmund,2,3
1132,H,Augsburg,Hannover,3,1
1133,D,M'gladbach,Freiburg,1,1
1134,A,Fortuna Dusseldorf,Ein Frankfurt,0,3
1135,H,Hoffenheim,Nurnberg,2,1
1136,A,Hannover,Leverkusen,2,3
1137,D,RB Leipzig,Augsburg,0,0
1138,A,Mainz,M'gladbach,0,1
1139,H,Freiburg,Hertha,2,1
1140,H,Dortmund,Stuttgart,3,1
1141,H,Bayern Munich,Wolfsburg,6,0
1142,H,Werder Bremen,Schalke 04,4,2
1143,D,Wolfsburg,Werder Bremen,1,1
1144,H,Stuttgart,Hannover,5,1
1145,A,Schalke 04,Fortuna Dusseldorf,0,4
1146,A,Nurnberg,RB Leipzig,0,1
1147,A,M'gladbach,Bayern Munich,1,5
1148,H,Leverkusen,Freiburg,2,0
1149,H,Hertha,Mainz,2,1
1150,H,Ein Frankfurt,Hoffenheim,3,2
1151,H,Augsburg,Dortmund,2,1
1152,D,RB Leipzig,Hoffenheim,1,1
1153,A,Hannover,Ein Frankfurt,0,3
1154,H,Dortmund,Leverkusen,3,2
1155,A,M'gladbach,Wolfsburg,0,3
1156,H,Mainz,Schalke 04,3,0
1157,H,Freiburg,Augsburg,5,1
1158,H,Fortuna Dusseldorf,Nurnberg,2,1
1159,H,Bayern Munich,Hertha,1,0
1160,D,Werder Bremen,Stuttgart,1,1
1161,D,Nurnberg,Dortmund,0,0
1162,H,Leverkusen,Fortuna Dusseldorf,2,0
1163,D,Ein Frankfurt,M'gladbach,1,1
1164,H,Wolfsburg,Mainz,3,0
1165,A,Stuttgart,RB Leipzig,1,3
1166,D,Schalke 04,Freiburg,0,0
1167,H,Hoffenheim,Hannover,3,0
1168,D,Hertha,Werder Bremen,1,1
1169,A,Augsburg,Bayern Munich,2,3
1170,H,Werder Bremen,Augsburg,4,0
1171,H,Fortuna Dusseldorf,Stuttgart,3,0
1172,D,RB Leipzig,Ein Frankfurt,0,0
1173,A,M'gladbach,Hertha,0,3
1174,H,Hannover,Nurnberg,2,0
1175,D,Freiburg,Wolfsburg,3,3
1176,D,Dortmund,Hoffenheim,3,3
1177,H,Bayern Munich,Schalke 04,3,1
1178,A,Mainz,Leverkusen,1,5
1179,D,Stuttgart,Freiburg,2,2
1180,H,Augsburg,Mainz,3,0
1181,A,Schalke 04,M'gladbach,0,2
1182,D,Nurnberg,Werder Bremen,1,1
1183,H,Leverkusen,Bayern Munich,3,1
1184,D,Hoffenheim,Fortuna Dusseldorf,1,1
1185,A,Hertha,Wolfsburg,0,1
1186,D,Ein Frankfurt,Dortmund,1,1
1187,A,Hannover,RB Leipzig,0,3
1188,A,Fortuna Dusseldorf,RB Leipzig,0,4
1189,H,Bayern Munich,Stuttgart,4,1
1190,A,Wolfsburg,Leverkusen,0,3
1191,D,Werder Bremen,Ein Frankfurt,2,2
1192,H,M'gladbach,Augsburg,2,0
1193,H,Mainz,Nurnberg,2,1
1194,A,Freiburg,Hoffenheim,2,4
1195,H,Dortmund,Hannover,5,1
1196,D,Hertha,Schalke 04,2,2
1197,H,Schalke 04,Wolfsburg,2,1
1198,A,Nurnberg,Hertha,1,3
1199,A,Stuttgart,Mainz,2,3
1200,A,RB Leipzig,Dortmund,0,1
1201,A,Leverkusen,M'gladbach,0,1
1202,A,Hannover,Werder Bremen,0,1
1203,H,Ein Frankfurt,Freiburg,3,1
1204,A,Augsburg,Fortuna Dusseldorf,1,2
1205,A,Hoffenheim,Bayern Munich,1,3
1206,D,Hoffenheim,Mainz,1,1
1207,A,Augsburg,Wolfsburg,2,3
1208,A,Stuttgart,Schalke 04,1,3
1209,H,RB Leipzig,Werder Bremen,3,2
1210,A,Nurnberg,Freiburg,0,1
1211,H,Leverkusen,Hertha,3,1
1212,A,Hannover,Fortuna Dusseldorf,0,1
1213,A,Ein Frankfurt,Bayern Munich,0,3
1214,H,Dortmund,M'gladbach,2,1
1215,D,Werder Bremen,Hoffenheim,1,1
1216,A,Schalke 04,Leverkusen,1,2
1217,D,Mainz,Ein Frankfurt,2,2
1218,D,Freiburg,Hannover,1,1
1219,H,Bayern Munich,RB Leipzig,1,0
1220,H,Wolfsburg,Stuttgart,2,0
1221,H,M'gladbach,Nurnberg,2,0
1222,D,Hertha,Augsburg,2,2
1223,H,Fortuna Dusseldorf,Dortmund,2,1
1224,H,RB Leipzig,Mainz,4,1
1225,H,Ein Frankfurt,Leverkusen,2,1
1226,H,Stuttgart,Hertha,2,1
1227,D,Hoffenheim,M'gladbach,0,0
1228,A,Hannover,Bayern Munich,0,4
1229,H,Fortuna Dusseldorf,Freiburg,2,0
1230,H,Dortmund,Werder Bremen,2,1
1231,D,Augsburg,Schalke 04,1,1
1232,A,Nurnberg,Wolfsburg,0,2
1233,H,M'gladbach,Stuttgart,3,0
1234,D,Mainz,Hannover,1,1
1235,D,Wolfsburg,Hoffenheim,2,2
1236,A,Schalke 04,Dortmund,1,2
1237,H,Leverkusen,Augsburg,1,0
1238,H,Hertha,Ein Frankfurt,1,0
1239,H,Freiburg,RB Leipzig,3,0
1240,H,Bayern Munich,Nurnberg,3,0
1241,H,Werder Bremen,Fortuna Dusseldorf,3,1
1242,D,Nurnberg,Leverkusen,1,1
1243,H,RB Leipzig,M'gladbach,2,0
1244,A,Ein Frankfurt,Wolfsburg,1,2
1245,A,Werder Bremen,Bayern Munich,1,2
1246,H,Stuttgart,Augsburg,1,0
