,FTR,HomeTeam,AwayTeam,FTHG,FTAG
1431,D,Valencia,Sociedad,0,0
1432,D,Sevilla,Eibar,2,2
1433,H,Leganes,Betis,3,0
1434,D,Ath Bilbao,Barcelona,0,0
1435,A,Girona,Huesca,0,2
1436,H,Getafe,Celta,3,1
1437,H,Espanol,Vallecano,2,1
1438,A,Ath Madrid,Real Madrid,1,3
1439,D,Valladolid,Villarreal,0,0
1440,A,Vallecano,Leganes,1,2
1441,D,Villarreal,Espanol,2,2
1442,H,Real Madrid,Alaves,3,0
1443,H,Eibar,Girona,3,0
1444,H,Betis,Ath Madrid,1,0
1445,H,Sociedad,Ath Bilbao,2,1
1446,D,Levante,Getafe,0,0
1447,H,Celta,Sevilla,1,0
1448,D,Barcelona,Valencia,2,2
1449,H,Huesca,Valladolid,4,0
1450,A,Alaves,Vallecano,0,1
1451,H,Valladolid,Celta,2,1
1452,D,Sociedad,Huesca,0,0
1453,A,Girona,Barcelona,0,2
1454,A,Espanol,Real Madrid,2,4
1455,H,Ath Bilbao,Betis,1,0
1456,H,Valencia,Villarreal,3,0
1457,H,Sevilla,Levante,5,0
1458,D,Leganes,Eibar,2,2
1459,H,Ath Madrid,Getafe,2,0
1460,H,Eibar,Espanol,3,0
1461,D,Villarreal,Ath Bilbao,1,1
1462,D,Vallecano,Sociedad,2,2
1463,H,Levante,Valladolid,2,0
1464,H,Betis,Girona,3,2
1465,H,Barcelona,Leganes,3,1
1466,H,Real Madrid,Sevilla,2,0
1467,A,Huesca,Ath Madrid,0,3
1468,A,Celta,Valencia,1,2
1469,H,Getafe,Alaves,4,0
1470,H,Sociedad,Espanol,3,2
1471,A,Betis,Real Madrid,1,2
1472,H,Barcelona,Eibar,3,0
1473,H,Ath Madrid,Levante,1,0
1474,H,Ath Bilbao,Sevilla,2,0
1475,A,Villarreal,Getafe,1,2
1476,D,Valencia,Valladolid,1,1
1477,H,Leganes,Huesca,1,0
1478,D,Girona,Alaves,1,1
1479,H,Vallecano,Celta,4,2
1480,A,Celta,Ath Bilbao,1,2
1481,D,Sevilla,Ath Madrid,1,1
1482,A,Real Madrid,Sociedad,0,2
1483,A,Getafe,Barcelona,1,2
1484,D,Eibar,Villarreal,0,0
1485,A,Valladolid,Vallecano,0,1
1486,H,Huesca,Betis,2,1
1487,H,Alaves,Valencia,2,1
1488,D,Levante,Girona,2,2
1489,H,Espanol,Leganes,1,0
1490,D,Villarreal,Real Madrid,2,2
1491,H,Vallecano,Levante,2,1
1492,H,Valencia,Huesca,2,1
1493,D,Leganes,Sevilla,1,1
1494,D,Betis,Eibar,1,1
1495,H,Barcelona,Celta,2,0
1496,H,Ath Madrid,Espanol,1,0
1497,D,Ath Bilbao,Valladolid,1,1
1498,A,Sociedad,Alaves,0,1
1499,D,Girona,Getafe,1,1
1500,D,Alaves,Ath Bilbao,0,0
1501,H,Sevilla,Girona,2,0
1502,A,Levante,Barcelona,0,5
1503,D,Huesca,Villarreal,2,2
1504,A,Espanol,Betis,1,3
1505,A,Valladolid,Ath Madrid,2,3
1506,H,Real Madrid,Vallecano,1,0
1507,H,Getafe,Sociedad,1,0
1508,D,Eibar,Valencia,1,1
1509,D,Celta,Leganes,0,0
1510,H,Ath Bilbao,Girona,1,0
1511,A,Sociedad,Valladolid,1,2
1512,A,Huesca,Real Madrid,0,1
1513,D,Eibar,Levante,4,4
1514,H,Betis,Vallecano,2,0
1515,A,Villarreal,Celta,2,3
1516,D,Valencia,Sevilla,1,1
1517,A,Espanol,Barcelona,0,4
1518,H,Ath Madrid,Alaves,3,0
1519,D,Leganes,Getafe,1,1
1520,H,Levante,Ath Bilbao,3,0
1521,D,Girona,Ath Madrid,1,1
1522,H,Betis,Sociedad,1,0
1523,H,Barcelona,Villarreal,2,0
1524,D,Alaves,Sevilla,1,1
1525,A,Valladolid,Leganes,2,4
1526,H,Real Madrid,Valencia,2,0
1527,H,Getafe,Espanol,3,0
1528,H,Celta,Huesca,2,0
1529,H,Vallecano,Eibar,1,0
1530,H,Sociedad,Celta,2,1
1531,H,Villarreal,Betis,2,1
1532,H,Sevilla,Valladolid,1,0
1533,A,Espanol,Girona,1,3
1534,D,Ath Bilbao,Getafe,1,1
1535,H,Valencia,Vallecano,3,0
1536,D,Huesca,Levante,2,2
1537,H,Eibar,Real Madrid,3,0
1538,D,Ath Madrid,Barcelona,1,1
1539,H,Leganes,Alaves,1,0
1540,D,Vallecano,Villarreal,2,2
1541,H,Sevilla,Espanol,2,1
1542,A,Celta,Real Madrid,2,4
1543,A,Barcelona,Betis,3,4
1544,H,Alaves,Huesca,2,1
1545,D,Valladolid,Eibar,0,0
1546,D,Girona,Leganes,0,0
1547,A,Getafe,Valencia,0,1
1548,H,Ath Madrid,Ath Bilbao,3,2
1549,A,Levante,Sociedad,1,3
1550,H,Espanol,Ath Bilbao,1,0
1551,D,Villarreal,Levante,1,1
1552,D,Sociedad,Sevilla,0,0
1553,D,Huesca,Getafe,1,1
1554,H,Eibar,Alaves,2,1
1555,D,Betis,Celta,3,3
1556,A,Vallecano,Barcelona,2,3
1557,A,Valencia,Girona,0,1
1558,H,Real Madrid,Valladolid,2,0
1559,D,Leganes,Ath Madrid,1,1
1560,H,Sevilla,Huesca,2,1
1561,H,Getafe,Betis,2,0
1562,H,Barcelona,Real Madrid,5,1
1563,H,Alaves,Villarreal,2,1
1564,H,Levante,Leganes,2,0
1565,H,Girona,Vallecano,2,1
1566,H,Celta,Eibar,4,0
1567,H,Ath Madrid,Sociedad,2,0
1568,D,Ath Bilbao,Valencia,0,0
1569,D,Valladolid,Espanol,1,1
1570,D,Vallecano,Ath Bilbao,1,1
1571,D,Sociedad,Girona,0,0
1572,A,Vallecano,Getafe,1,2
1573,A,Huesca,Espanol,0,2
1574,D,Eibar,Ath Bilbao,1,1
1575,A,Betis,Valladolid,0,1
1576,D,Villarreal,Ath Madrid,1,1
1577,D,Valencia,Leganes,1,1
1578,A,Real Madrid,Levante,1,2
1579,H,Barcelona,Sevilla,4,2
1580,A,Celta,Alaves,0,1
1581,H,Valladolid,Huesca,1,0
1582,D,Valencia,Barcelona,1,1
1583,H,Sevilla,Celta,2,1
1584,H,Espanol,Villarreal,3,1
1585,H,Ath Madrid,Betis,1,0
1586,H,Leganes,Vallecano,1,0
1587,A,Girona,Eibar,2,3
1588,A,Getafe,Levante,0,1
1589,H,Alaves,Real Madrid,1,0
1590,A,Ath Bilbao,Sociedad,1,3
1591,D,Celta,Getafe,1,1
1592,A,Villarreal,Valladolid,0,1
1593,H,Levante,Alaves,2,1
1594,D,Huesca,Girona,1,1
1595,H,Betis,Leganes,1,0
1596,A,Sociedad,Valencia,0,1
1597,D,Real Madrid,Ath Madrid,0,0
1598,A,Eibar,Sevilla,1,3
1599,D,Barcelona,Ath Bilbao,1,1
1600,D,Vallecano,Espanol,2,2
1601,H,Valladolid,Levante,2,1
1602,A,Girona,Betis,0,1
1603,D,Alaves,Getafe,1,1
1604,D,Valencia,Celta,1,1
1605,H,Sevilla,Real Madrid,3,0
1606,H,Leganes,Barcelona,2,1
1607,A,Ath Bilbao,Villarreal,0,3
1608,D,Sociedad,Vallecano,2,2
1609,H,Espanol,Eibar,1,0
1610,H,Ath Madrid,Huesca,3,0
1611,D,Villarreal,Valencia,0,0
1612,A,Levante,Sevilla,2,6
1613,D,Betis,Ath Bilbao,2,2
1614,D,Barcelona,Girona,2,2
1615,A,Vallecano,Alaves,1,5
1616,H,Real Madrid,Espanol,1,0
1617,A,Getafe,Ath Madrid,0,2
1618,H,Eibar,Leganes,1,0
1619,D,Celta,Valladolid,3,3
1620,A,Huesca,Sociedad,0,1
1621,H,Girona,Celta,3,2
1622,A,Valladolid,Alaves,0,1
1623,A,Sevilla,Getafe,0,2
1624,A,Leganes,Villarreal,0,1
1625,H,Espanol,Levante,1,0
1626,D,Valencia,Betis,0,0
1627,A,Sociedad,Barcelona,1,2
1628,D,Ath Madrid,Eibar,1,1
1629,D,Ath Bilbao,Real Madrid,1,1
1630,A,Huesca,Vallecano,0,1
1631,D,Levante,Valencia,2,2
1632,H,Betis,Sevilla,1,0
1633,H,Barcelona,Huesca,8,2
1634,H,Alaves,Espanol,2,1
1635,H,Real Madrid,Leganes,4,1
1636,H,Celta,Ath Madrid,2,0
1637,A,Villarreal,Girona,0,1
1638,D,Getafe,Valladolid,0,0
1639,H,Eibar,Sociedad,2,1
1640,A,Levante,Celta,1,2
1641,D,Ath Bilbao,Huesca,2,2
1642,D,Sevilla,Villarreal,0,0
1643,A,Girona,Real Madrid,1,4
1644,H,Espanol,Valencia,2,0
1645,A,Valladolid,Barcelona,0,1
1646,H,Ath Madrid,Vallecano,1,0
1647,D,Alaves,Betis,0,0
1648,D,Leganes,Sociedad,2,2
1649,H,Getafe,Eibar,2,0
1650,D,Valencia,Ath Madrid,1,1
1651,H,Ath Bilbao,Leganes,2,1
1652,A,Vallecano,Sevilla,1,4
1653,H,Real Madrid,Getafe,2,0
1654,A,Eibar,Huesca,1,2
1655,A,Villarreal,Sociedad,1,2
1656,D,Celta,Espanol,1,1
1657,H,Barcelona,Alaves,3,0
1658,D,Girona,Valladolid,0,0
1659,A,Betis,Levante,0,3
1660,H,Valencia,La Coruna,2,1
1661,H,Barcelona,Sociedad,1,0
1662,D,Ath Madrid,Eibar,2,2
1663,A,Ath Bilbao,Espanol,0,1
1664,D,Villarreal,Real Madrid,2,2
1665,H,Sevilla,Alaves,1,0
1666,A,Malaga,Getafe,0,1
1667,H,Leganes,Betis,3,2
1668,A,Las Palmas,Girona,1,2
1669,H,Celta,Levante,4,2
1670,H,Levante,Barcelona,5,4
1671,H,Espanol,Malaga,4,1
1672,H,Sociedad,Leganes,3,2
1673,H,Real Madrid,Celta,6,0
1674,A,La Coruna,Villarreal,2,4
1675,A,Girona,Valencia,0,1
1676,A,Getafe,Ath Madrid,0,1
1677,H,Eibar,Las Palmas,1,0
1678,D,Betis,Sevilla,2,2
1679,H,Alaves,Ath Bilbao,3,1
1680,H,Sevilla,Real Madrid,3,2
1681,H,Barcelona,Villarreal,5,1
1682,A,Leganes,Levante,0,3
1683,A,Malaga,Alaves,0,3
1684,A,Las Palmas,Getafe,0,1
1685,D,Barcelona,Real Madrid,2,2
1686,A,Ath Madrid,Espanol,0,2
1687,H,Villarreal,Valencia,1,0
1688,A,Girona,Eibar,1,4
1689,D,Celta,La Coruna,1,1
1690,H,Ath Bilbao,Betis,2,0
1691,H,Sevilla,Sociedad,1,0
1692,H,Betis,Malaga,2,1
1693,D,Valencia,Eibar,0,0
1694,A,La Coruna,Barcelona,2,4
1695,D,Getafe,Girona,1,1
1696,A,Alaves,Ath Madrid,0,1
1697,H,Villarreal,Celta,4,1
1698,H,Sociedad,Ath Bilbao,3,1
1699,H,Real Madrid,Leganes,2,1
1700,D,Espanol,Las Palmas,1,1
1701,H,Levante,Sevilla,2,1
1702,A,Ath Bilbao,Levante,1,3
1703,H,Malaga,Sociedad,2,0
1704,A,Las Palmas,Alaves,0,4
1705,A,Girona,Espanol,0,2
1706,D,Ath Madrid,Betis,0,0
1707,A,Eibar,Getafe,0,1
1708,D,Celta,Valencia,1,1
1709,D,Leganes,La Coruna,0,0
1710,H,Sociedad,Ath Madrid,3,0
1711,H,Levante,Malaga,1,0
1712,H,Betis,Las Palmas,1,0
1713,A,Alaves,Girona,1,2
1714,A,Valencia,Getafe,1,2
1715,D,Real Madrid,Ath Bilbao,1,1
1716,A,Espanol,Eibar,0,1
1717,H,Villarreal,Leganes,2,1
1718,D,La Coruna,Sevilla,0,0
1719,D,Celta,Barcelona,2,2
1720,A,Malaga,Real Madrid,1,2
1721,H,Getafe,Espanol,1,0
1722,A,Eibar,Alaves,0,1
1723,H,Ath Madrid,Levante,3,0
1724,D,Sevilla,Villarreal,2,2
1725,H,Leganes,Celta,1,0
1726,A,Las Palmas,Sociedad,0,1
1727,H,Barcelona,Valencia,2,1
1728,A,Ath Bilbao,La Coruna,2,3
1729,A,Girona,Betis,0,1
1730,A,Villarreal,Ath Bilbao,1,3
1731,H,Valencia,Espanol,1,0
1732,H,Sociedad,Girona,5,0
1733,D,Real Madrid,Ath Madrid,1,1
1734,H,Levante,Las Palmas,2,1
1735,H,Celta,Sevilla,4,0
1736,H,Betis,Eibar,2,0
1737,H,Barcelona,Leganes,3,1
1738,H,Alaves,Getafe,2,0
1739,H,La Coruna,Malaga,3,2
1740,A,Getafe,Betis,0,1
1741,H,Malaga,Villarreal,1,0
1742,A,Leganes,Valencia,0,1
1743,D,Espanol,Alaves,0,0
1744,D,Eibar,Sociedad,0,0
1745,H,Ath Madrid,La Coruna,1,0
1746,D,Sevilla,Barcelona,2,2
1747,A,Las Palmas,Real Madrid,0,3
1748,D,Girona,Levante,1,1
1749,D,Ath Bilbao,Celta,1,1
1750,H,Villarreal,Ath Madrid,2,1
1751,H,Real Madrid,Girona,6,3
1752,H,Leganes,Sevilla,2,1
1753,D,Celta,Malaga,0,0
1754,H,Barcelona,Ath Bilbao,2,0
1755,H,Valencia,Alaves,3,1
1756,A,Sociedad,Getafe,1,2
1757,D,La Coruna,Las Palmas,1,1
1758,H,Betis,Espanol,3,0
1759,H,Levante,Eibar,2,1
1760,A,Alaves,Betis,1,3
1761,A,Las Palmas,Villarreal,0,2
1762,H,Espanol,Sociedad,2,1
1763,H,Ath Madrid,Celta,3,0
1764,H,Ath Bilbao,Leganes,2,0
1765,A,Sevilla,Valencia,0,2
1766,A,Malaga,Barcelona,0,2
1767,A,Getafe,Levante,0,1
1768,A,Eibar,Real Madrid,1,2
1769,H,Girona,La Coruna,2,0
1770,H,Celta,Las Palmas,2,1
1771,H,Valencia,Betis,2,0
1772,H,Sociedad,Alaves,2,1
1773,D,Levante,Espanol,1,1
1774,H,Barcelona,Ath Madrid,1,0
1775,A,Villarreal,Girona,0,2
1776,H,Sevilla,Ath Bilbao,2,0
1777,H,Real Madrid,Getafe,3,1
1778,H,Leganes,Malaga,2,0
1779,D,La Coruna,Eibar,1,1
1780,D,Las Palmas,Barcelona,1,1
1781,D,Betis,Sociedad,0,0
1782,H,Alaves,Levante,1,0
1783,A,Malaga,Sevilla,0,1
1784,H,Getafe,La Coruna,3,0
1785,H,Eibar,Villarreal,1,0
1786,H,Ath Madrid,Leganes,4,0
1787,D,Ath Bilbao,Valencia,1,1
1788,H,Girona,Celta,1,0
1789,H,Espanol,Real Madrid,1,0
1790,A,Levante,Betis,0,2
1791,H,Villarreal,Getafe,1,0
1792,H,Valencia,Sociedad,2,1
1793,A,Sevilla,Ath Madrid,2,5
1794,H,Ath Bilbao,Malaga,2,1
1795,H,Real Madrid,Alaves,4,0
1796,D,Leganes,Las Palmas,0,0
1797,H,Celta,Eibar,2,0
1798,H,Barcelona,Girona,6,1
1799,D,La Coruna,Espanol,0,0
1800,A,Leganes,Real Madrid,1,3
1801,H,Getafe,Celta,3,0
1802,H,Sociedad,Levante,3,0
1803,D,Espanol,Villarreal,1,1
1804,A,Betis,Real Madrid,3,5
1805,H,Ath Madrid,Ath Bilbao,2,0
1806,A,Malaga,Valencia,1,2
1807,A,Las Palmas,Sevilla,1,2
1808,A,Eibar,Barcelona,0,2
1809,H,Alaves,La Coruna,1,0
1810,H,Girona,Leganes,3,0
1811,A,La Coruna,Betis,0,1
1812,H,Valencia,Levante,3,1
1813,H,Sevilla,Girona,1,0
1814,D,Celta,Espanol,2,2
1815,D,Barcelona,Getafe,0,0
1816,A,Villarreal,Alaves,1,2
1817,H,Real Madrid,Sociedad,5,2
1818,A,Malaga,Ath Madrid,0,1
1819,A,Leganes,Eibar,0,1
1820,D,Ath Bilbao,Las Palmas,0,0
1821,H,Las Palmas,Malaga,1,0
1822,H,Girona,Ath Bilbao,2,0
1823,D,Getafe,Leganes,0,0
1824,D,Espanol,Barcelona,1,1
1825,H,Ath Madrid,Valencia,1,0
1826,D,Levante,Real Madrid,2,2
1827,H,Eibar,Sevilla,5,1
1828,H,Betis,Villarreal,2,1
1829,H,Alaves,Celta,2,1
1830,H,Sociedad,La Coruna,5,0
1831,H,Celta,Betis,3,2
1832,D,Sevilla,Getafe,1,1
1833,H,Leganes,Espanol,3,2
1834,H,Barcelona,Alaves,2,1
1835,H,Ath Madrid,Las Palmas,3,0
1836,H,Villarreal,Sociedad,4,2
1837,A,Valencia,Real Madrid,1,4
1838,D,Malaga,Girona,0,0
1839,D,La Coruna,Levante,2,2
1840,D,Ath Bilbao,Eibar,1,1
1841,D,Eibar,Malaga,1,1
1842,A,Sociedad,Celta,1,2
1843,H,Real Madrid,La Coruna,7,1
1844,A,Betis,Barcelona,0,5
1845,D,Alaves,Leganes,2,2
1846,H,Villarreal,Levante,2,1
1847,H,Las Palmas,Valencia,2,1
1848,A,Espanol,Sevilla,0,3
1849,D,Ath Madrid,Girona,1,1
1850,D,Getafe,Ath Bilbao,2,2
1851,H,Betis,Leganes,3,2
1852,A,Sociedad,Barcelona,2,4
1853,A,Levante,Celta,0,1
1854,D,Espanol,Ath Bilbao,1,1
1855,H,Alaves,Sevilla,1,0
1856,A,Real Madrid,Villarreal,0,1
1857,A,La Coruna,Valencia,1,2
1858,H,Girona,Las Palmas,6,0
1859,A,Eibar,Ath Madrid,0,1
1860,H,Getafe,Malaga,1,0
1861,A,Malaga,Espanol,0,1
1862,D,Villarreal,La Coruna,1,1
1863,H,Leganes,Sociedad,1,0
1864,D,Celta,Real Madrid,2,2
1865,H,Barcelona,Levante,3,0
1866,H,Ath Bilbao,Alaves,2,0
1867,H,Valencia,Girona,2,1
1868,A,Sevilla,Betis,3,5
1869,A,Las Palmas,Eibar,1,2
1870,H,Ath Madrid,Getafe,2,0
1871,A,Valencia,Villarreal,0,1
1872,A,Real Madrid,Barcelona,0,3
1873,A,La Coruna,Celta,1,3
1874,H,Espanol,Ath Madrid,1,0
1875,A,Betis,Ath Bilbao,0,2
1876,H,Eibar,Girona,4,1
1877,H,Alaves,Malaga,1,0
1878,H,Sociedad,Sevilla,3,1
1879,H,Getafe,Las Palmas,2,0
1880,D,Levante,Leganes,0,0
1881,A,Malaga,Betis,0,2
1882,D,Las Palmas,Espanol,2,2
1883,H,Girona,Getafe,1,0
1884,A,Celta,Villarreal,0,1
1885,H,Barcelona,La Coruna,4,0
1886,H,Eibar,Valencia,2,1
1887,H,Ath Madrid,Alaves,1,0
1888,D,Ath Bilbao,Sociedad,0,0
1889,D,Sevilla,Levante,0,0
1890,A,Espanol,Girona,0,1
1891,A,Villarreal,Barcelona,0,2
1892,A,Sociedad,Malaga,0,2
1893,A,Levante,Ath Bilbao,1,2
1894,A,Betis,Ath Madrid,0,1
1895,H,Valencia,Celta,2,1
1896,H,Real Madrid,Sevilla,5,0
1897,H,La Coruna,Leganes,1,0
1898,D,Getafe,Eibar,0,0
1899,H,Alaves,Las Palmas,2,0
1900,A,Girona,Alaves,2,3
1901,H,Leganes,Villarreal,3,1
1902,H,Las Palmas,Betis,1,0
1903,H,Getafe,Valencia,1,0
1904,H,Eibar,Espanol,3,1
1905,H,Sevilla,La Coruna,2,0
1906,D,Barcelona,Celta,2,2
1907,H,Ath Madrid,Sociedad,2,1
1908,D,Ath Bilbao,Real Madrid,0,0
1909,D,Malaga,Levante,0,0
1910,H,Espanol,Getafe,1,0
1911,A,Villarreal,Sevilla,2,3
1912,D,Valencia,Barcelona,1,1
1913,D,Sociedad,Las Palmas,2,2
1914,D,La Coruna,Ath Bilbao,2,2
1915,H,Real Madrid,Malaga,3,2
1916,A,Levante,Ath Madrid,0,5
1917,D,Betis,Girona,2,2
1918,A,Alaves,Eibar,1,2
1919,H,Celta,Leganes,1,0
1920,H,Eibar,Betis,5,0
1921,H,Malaga,La Coruna,3,2
1922,A,Las Palmas,Levante,0,2
1923,A,Espanol,Valencia,0,2
1924,D,Ath Bilbao,Villarreal,1,1
1925,H,Sevilla,Celta,2,1
1926,A,Leganes,Barcelona,0,3
1927,H,Getafe,Alaves,4,1
1928,D,Ath Madrid,Real Madrid,0,0
1929,D,Girona,Sociedad,1,1
1930,H,Villarreal,Malaga,2,0
1931,H,Sociedad,Eibar,3,1
1932,H,Real Madrid,Las Palmas,3,0
1933,A,Levante,Girona,1,2
1934,H,Celta,Ath Bilbao,3,1
1935,H,Valencia,Leganes,3,0
1936,A,La Coruna,Ath Madrid,0,1
1937,H,Barcelona,Sevilla,2,1
1938,H,Alaves,Espanol,1,0
1939,D,Betis,Getafe,2,2
1940,A,Las Palmas,La Coruna,1,3
1941,H,Espanol,Betis,1,0
1942,H,Malaga,Celta,2,1
1943,H,Girona,Real Madrid,2,1
1944,H,Getafe,Sociedad,2,1
1945,D,Eibar,Levante,2,2
1946,H,Sevilla,Leganes,2,1
1947,D,Ath Madrid,Villarreal,1,1
1948,A,Ath Bilbao,Barcelona,0,2
1949,A,Alaves,Valencia,1,2
1950,D,Sociedad,Espanol,1,1
1951,A,La Coruna,Girona,1,2
1952,H,Villarreal,Las Palmas,4,0
1953,H,Real Madrid,Eibar,3,0
1954,H,Leganes,Ath Bilbao,1,0
1955,A,Celta,Ath Madrid,0,1
1956,H,Valencia,Sevilla,4,0
1957,D,Levante,Getafe,1,1
1958,H,Betis,Alaves,2,0
1959,H,Barcelona,Malaga,2,0
1960,A,Las Palmas,Celta,2,5
1961,A,Malaga,Leganes,0,2
1962,A,Girona,Villarreal,1,2
1963,D,Eibar,La Coruna,0,0
1964,A,Betis,Valencia,3,6
1965,A,Getafe,Real Madrid,1,2
1966,D,Ath Madrid,Barcelona,1,1
1967,H,Ath Bilbao,Sevilla,1,0
1968,A,Alaves,Sociedad,0,2
1969,D,Espanol,Levante,0,0
1970,H,Villarreal,Eibar,3,0
1971,H,Valencia,Ath Bilbao,3,2
1972,D,Sociedad,Betis,4,4
1973,H,Real Madrid,Espanol,2,0
1974,H,Barcelona,Las Palmas,3,0
1975,H,Sevilla,Malaga,2,0
1976,A,Levante,Alaves,0,2
1977,D,Leganes,Ath Madrid,0,0
1978,H,La Coruna,Getafe,2,1
1979,D,Celta,Girona,3,3
1980,H,Betis,Levante,4,0
1981,A,Sociedad,Valencia,2,3
1982,A,Las Palmas,Leganes,0,2
1983,H,Getafe,Villarreal,4,0
1984,H,Espanol,La Coruna,4,1
1985,A,Eibar,Celta,0,4
1986,D,Malaga,Ath Bilbao,3,3
1987,A,Girona,Barcelona,0,3
1988,H,Ath Madrid,Sevilla,2,0
1989,A,Alaves,Real Madrid,1,2
1990,D,Villarreal,Espanol,0,0
1991,H,Levante,Sociedad,3,0
1992,D,Celta,Getafe,1,1
1993,H,Sevilla,Las Palmas,1,0
1994,A,Real Madrid,Betis,0,1
1995,D,Leganes,Girona,0,0
1996,H,La Coruna,Alaves,1,0
1997,A,Ath Bilbao,Ath Madrid,1,2
1998,H,Valencia,Malaga,5,0
1999,H,Barcelona,Eibar,6,1
2000,H,Espanol,Celta,2,1
2001,A,Sociedad,Real Madrid,1,3
2002,H,Las Palmas,Ath Bilbao,1,0
2003,A,Girona,Sevilla,0,1
2004,A,Alaves,Villarreal,0,3
2005,D,Levante,Valencia,1,1
2006,A,Getafe,Barcelona,1,2
2007,H,Betis,La Coruna,2,1
2008,H,Ath Madrid,Malaga,1,0
2009,H,Eibar,Leganes,1,0
2010,A,Malaga,Las Palmas,1,3
2011,H,Villarreal,Betis,3,1
2012,A,La Coruna,Sociedad,2,4
2013,H,Celta,Alaves,1,0
2014,H,Ath Bilbao,Girona,2,0
2015,D,Valencia,Ath Madrid,0,0
2016,H,Sevilla,Eibar,3,0
2017,D,Real Madrid,Levante,1,1
2018,H,Barcelona,Espanol,5,0
2019,A,Leganes,Getafe,1,2
2020,D,Real Madrid,Valencia,2,2
2021,A,Getafe,Sevilla,0,1
2022,A,Espanol,Leganes,0,1
2023,A,Eibar,Ath Bilbao,0,1
2024,D,Levante,La Coruna,2,2
2025,A,Las Palmas,Ath Madrid,1,5
2026,H,Girona,Malaga,1,0
2027,A,Alaves,Barcelona,0,2
2028,H,Sociedad,Villarreal,3,0
2029,H,Betis,Celta,2,1
2030,A,Malaga,Eibar,0,1
2031,H,Levante,Villarreal,1,0
2032,A,La Coruna,Real Madrid,0,3
2033,H,Barcelona,Betis,2,0
2034,D,Ath Bilbao,Getafe,0,0
2035,D,Sevilla,Espanol,1,1
2036,D,Girona,Ath Madrid,2,2
2037,A,Celta,Sociedad,2,3
2038,H,Valencia,Las Palmas,1,0
2039,H,Leganes,Alaves,1,0
2040,A,Valencia,Villarreal,1,3
2041,A,Malaga,Real Madrid,0,2
2042,D,Celta,Sociedad,2,2
2043,H,Barcelona,Eibar,4,2
2044,H,Ath Madrid,Ath Bilbao,3,1
2045,D,Sp Gijon,Betis,2,2
2046,H,Sevilla,Osasuna,5,0
2047,D,Leganes,Alaves,1,1
2048,H,La Coruna,Las Palmas,3,0
2049,A,Granada,Espanol,1,2
2050,A,Celta,Real Madrid,1,4
2051,D,Villarreal,La Coruna,0,0
2052,D,Sociedad,Malaga,2,2
2053,H,Real Madrid,Sevilla,4,1
2054,A,Las Palmas,Barcelona,1,4
2055,A,Eibar,Sp Gijon,0,1
2056,D,Betis,Ath Madrid,1,1
2057,D,Ath Bilbao,Leganes,1,1
2058,H,Alaves,Celta,3,1
2059,H,Osasuna,Granada,2,1
2060,A,Espanol,Valencia,0,1
2061,H,Leganes,Betis,4,0
2062,H,Valencia,Osasuna,4,1
2063,H,Malaga,Celta,3,0
2064,A,La Coruna,Espanol,1,2
2065,H,Alaves,Ath Bilbao,1,0
2066,H,Sp Gijon,Las Palmas,1,0
2067,A,Granada,Real Madrid,0,4
2068,H,Barcelona,Villarreal,4,1
2069,H,Ath Madrid,Eibar,1,0
2070,D,Sevilla,Sociedad,1,1
2071,H,Malaga,Sevilla,4,2
2072,D,Osasuna,La Coruna,2,2
2073,H,Eibar,Leganes,2,0
2074,A,Celta,Ath Bilbao,0,3
2075,A,Betis,Alaves,1,4
2076,H,Sociedad,Granada,2,1
2077,H,Real Madrid,Valencia,2,1
2078,A,Las Palmas,Ath Madrid,0,5
2079,A,Espanol,Barcelona,0,3
2080,H,Villarreal,Sp Gijon,3,1
2081,H,Sevilla,Celta,2,1
2082,H,Ath Bilbao,Betis,2,1
2083,D,Alaves,Eibar,0,0
2084,A,Valencia,Sociedad,2,3
2085,H,Leganes,Las Palmas,3,0
2086,A,La Coruna,Real Madrid,2,6
2087,H,Barcelona,Osasuna,7,1
2088,D,Sp Gijon,Espanol,1,1
2089,A,Granada,Malaga,0,2
2090,A,Ath Madrid,Villarreal,0,1
2091,A,Eibar,Ath Bilbao,0,1
2092,H,Sociedad,La Coruna,1,0
2093,A,Real Madrid,Barcelona,2,3
2094,D,Las Palmas,Alaves,1,1
2095,A,Celta,Betis,0,1
2096,H,Villarreal,Leganes,2,1
2097,D,Osasuna,Sp Gijon,2,2
2098,H,Malaga,Valencia,2,0
2099,A,Espanol,Ath Madrid,0,1
2100,H,Sevilla,Granada,2,0
2101,H,Alaves,Villarreal,2,1
2102,D,Valencia,Sevilla,0,0
2103,A,Leganes,Espanol,0,1
2104,A,Granada,Celta,0,3
2105,H,Betis,Eibar,2,0
2106,A,Sp Gijon,Real Madrid,2,3
2107,H,La Coruna,Malaga,2,0
2108,H,Barcelona,Sociedad,3,2
2109,H,Ath Madrid,Osasuna,3,0
2110,H,Ath Bilbao,Las Palmas,5,1
2111,H,Sociedad,Sp Gijon,3,1
2112,H,Osasuna,Leganes,2,1
2113,H,Las Palmas,Betis,4,1
2114,A,Granada,Valencia,1,3
2115,A,Celta,Eibar,0,2
2116,H,Sevilla,La Coruna,4,2
2117,D,Real Madrid,Ath Madrid,1,1
2118,H,Malaga,Barcelona,2,0
2119,H,Espanol,Alaves,1,0
2120,H,Villarreal,Ath Bilbao,3,1
