,HW,D,AW,Over,Under,HomeTeam,AwayTeam,BO2.5,BU2.5,BHD,BAD,THG,TAG,HPr5MW,HPr5MD,HPr5ML,aPr5MW,aPr5MD,aPr5ML,HWH2H,DH2H,AWH2H
1952,1,0,0,1,0,Lazio,Cagliari,1.43,2.7,4.6875,0.6666666666666666,15,2,4,0,1,0,0,5,4,1,0
1953,1,0,0,1,0,Chievo,Verona,2.06,1.75,1.7842105263157897,0.7829099307159354,8,5,3,2,0,1,2,2,2,2,1
1954,0,0,1,1,0,Benevento,Fiorentina,1.69,2.15,0.6316666666666667,2.4140127388535033,1,7,0,0,5,2,1,2,0,0,1
1955,1,0,0,0,1,Atalanta,Bologna,1.94,1.86,2.34375,0.5769230769230769,10,5,2,2,1,3,1,1,4,0,1
1956,1,0,0,1,0,Sampdoria,Crotone,1.84,1.96,2.477124183006536,0.5053333333333333,10,6,3,1,1,1,2,2,1,1,1
1957,0,1,0,0,1,Napoli,Inter,1.5,2.53,2.608695652173913,0.8400000000000001,11,8,4,1,0,3,2,0,3,1,1
1958,1,0,0,0,1,Verona,Benevento,2.01,1.77,1.8324607329842932,0.8333333333333333,3,1,1,2,2,0,0,5,1,0,0
1959,0,1,0,0,1,Sassuolo,Chievo,2.09,1.72,1.4666666666666666,1.0,3,6,1,1,3,2,3,0,0,3,2
1960,1,0,0,1,0,Sampdoria,Atalanta,1.83,1.95,1.1785714285714286,1.2692307692307692,7,10,2,2,1,1,3,1,2,1,2
1961,1,0,0,1,0,Inter,Milan,1.77,2.02,1.5454545454545452,1.0,10,6,4,1,0,2,0,3,2,2,1
1962,1,0,0,1,0,Fiorentina,Udinese,1.69,2.15,2.2754491017964074,0.6909090909090909,6,9,2,1,2,1,0,4,3,1,1
1963,0,1,0,1,0,Crotone,Torino,1.91,1.88,0.9333333333333333,1.75,6,9,1,2,2,1,3,1,0,2,1
1964,0,0,1,1,0,Cagliari,Genoa,2.02,1.77,1.4666666666666666,1.0,4,6,1,0,4,1,1,3,1,1,3
1965,1,0,0,1,0,Bologna,Spal,2.34,1.58,2.0,0.6666666666666666,6,4,3,1,1,0,1,4,1,0,0
1966,0,0,1,0,1,Roma,Napoli,1.53,2.44,1.0625,1.511111111111111,12,17,4,0,1,5,0,0,2,1,2
1967,0,0,1,1,0,Juventus,Lazio,1.78,2.02,2.941176470588235,0.782608695652174,11,15,3,1,1,4,0,1,4,0,1
1968,0,1,0,1,0,Torino,Verona,1.5,2.55,3.7593984962406015,0.5555555555555556,8,2,2,2,1,0,2,3,1,3,1
1969,0,1,0,0,1,Spal,Crotone,2.2,1.66,1.780104712041885,0.85,3,4,0,1,4,1,1,3,0,1,0
1970,1,0,0,1,0,Napoli,Cagliari,1.25,3.78,7.079646017699115,0.38095238095238093,19,3,5,0,0,2,0,3,4,1,0
1971,0,0,1,0,1,Milan,Roma,1.69,2.16,1.3333333333333335,1.2927756653992395,5,13,2,0,3,4,0,1,0,1,4
1972,1,0,0,1,0,Lazio,Sassuolo,1.58,2.34,3.2142857142857144,0.5625,17,4,4,0,1,1,0,4,3,0,2
1973,1,0,0,1,0,Chievo,Fiorentina,2.04,1.77,1.1607142857142858,1.3,6,9,2,2,1,2,1,2,1,1,3
1974,0,0,1,1,0,Benevento,Inter,1.55,2.41,0.45454545454545453,3.875968992248062,1,10,0,0,5,4,1,0,0,0,1
1975,0,1,0,1,0,Atalanta,Juventus,2.06,1.75,0.7894736842105263,2.2058823529411766,11,13,2,3,0,4,1,0,0,2,3
1976,1,0,0,1,0,Udinese,Sampdoria,1.9,1.89,1.2037037037037037,1.25,9,6,2,0,3,2,2,1,2,2,1
1977,0,0,1,0,1,Genoa,Bologna,2.22,1.65,1.4222222222222223,0.9696969696969698,5,4,0,1,4,2,1,2,1,1,3
1978,0,0,1,1,0,Verona,Lazio,1.73,2.1,0.7272727272727273,2.4691358024691357,0,13,0,2,3,4,0,1,0,1,4
1979,0,0,1,0,1,Sassuolo,Bologna,2.05,1.76,1.5714285714285712,0.88,3,4,1,0,4,2,1,2,1,1,3
1980,1,0,0,0,1,Sampdoria,Milan,1.68,2.17,1.0714285714285714,1.875,8,7,3,2,0,3,0,2,2,0,3
1981,0,1,0,0,1,Fiorentina,Atalanta,1.78,2.02,1.5454545454545452,1.0625,9,10,2,1,2,2,2,1,2,3,0
1982,1,0,0,0,1,Crotone,Benevento,2.15,1.69,1.780104712041885,0.7852193995381062,3,0,1,1,3,0,0,5,1,0,0
1983,0,0,1,0,1,Cagliari,Chievo,2.04,1.77,1.4666666666666666,1.0,4,5,2,0,3,1,2,2,1,0,4
1984,0,0,1,1,0,Spal,Napoli,1.45,2.68,0.4,4.918032786885246,5,19,1,0,4,5,0,0,0,0,1
1985,1,0,0,1,0,Roma,Udinese,1.45,2.67,4.8,0.5,12,7,4,0,1,1,0,4,5,0,0
1986,1,0,0,1,0,Juventus,Torino,1.59,2.33,3.2142857142857144,0.5294117647058824,15,9,5,0,0,3,1,1,4,1,0
1987,0,1,0,0,1,Verona,Sampdoria,1.76,2.05,0.9722222222222222,1.707317073170732,1,8,0,2,3,2,2,1,0,2,3
1988,0,0,1,1,0,Udinese,Torino,1.68,2.17,1.215277777777778,1.4583333333333335,7,10,1,0,4,3,2,0,1,2,2
1989,1,0,0,0,1,Milan,Spal,1.46,2.65,5.2,0.5909090909090909,10,3,4,0,1,1,1,3,1,0,0
1990,0,0,1,1,0,Lazio,Napoli,1.57,2.37,1.0588235294117647,1.7142857142857142,10,19,3,1,1,5,0,0,0,1,4
1991,1,0,0,0,1,Juventus,Fiorentina,1.62,2.28,3.9473684210526314,0.5833333333333334,14,8,5,0,0,2,0,3,4,0,1
1992,0,1,0,0,1,Genoa,Chievo,2.2,1.66,1.4999999999999998,0.9428571428571428,5,5,0,2,3,1,2,2,1,2,2
1993,0,0,1,0,1,Cagliari,Sassuolo,1.78,2.03,1.5454545454545452,1.0303030303030303,4,3,2,0,3,1,1,3,2,1,2
1994,0,0,1,1,0,Benevento,Roma,1.48,2.6,0.65625,3.8602941176470584,1,12,0,0,5,4,0,1,0,0,1
1995,1,0,0,1,0,Atalanta,Crotone,1.85,1.95,3.7593984962406015,0.5,9,1,2,1,2,0,1,4,3,0,0
1996,0,1,0,0,1,Bologna,Inter,1.74,2.08,0.6956521739130435,2.5,4,11,1,2,2,4,1,0,0,2,3
1997,0,1,0,1,0,Torino,Sampdoria,1.54,2.42,2.3952095808383236,0.8,12,9,3,2,0,2,2,1,1,3,1
1998,0,0,1,0,1,Spal,Cagliari,1.95,1.85,1.3865546218487395,1.064516129032258,3,6,1,1,2,3,0,2,0,0,1
1999,0,0,1,1,0,Sassuolo,Juventus,1.88,1.91,0.5773333333333334,2.986206896551724,5,15,0,1,4,5,0,0,1,0,4
2000,1,0,0,1,0,Napoli,Benevento,1.29,3.47,9.009009009009008,0.5263157894736842,19,1,5,0,0,0,0,4,1,0,0
2001,1,0,0,1,0,Milan,Udinese,1.74,2.08,3.2857142857142856,0.5411764705882353,9,7,3,0,2,1,0,4,2,1,2
2002,0,0,1,1,0,Genoa,Lazio,1.81,1.98,0.9210526315789475,1.75,6,10,0,1,4,3,1,1,0,2,3
2003,0,1,0,0,1,Chievo,Atalanta,2.16,1.68,1.0666666666666667,1.28,4,5,1,1,3,2,1,2,1,1,3
2004,1,0,0,1,0,Roma,Verona,1.38,3.0,6.410256410256411,0.4411764705882353,13,3,4,0,1,0,1,4,2,3,0
2005,1,0,0,1,0,Fiorentina,Bologna,1.64,2.24,2.709677419354839,0.7000000000000001,10,4,2,1,2,1,1,3,4,1,0
2006,0,0,1,0,1,Crotone,Inter,1.64,2.23,0.5,3.7593984962406015,3,15,1,1,3,5,0,0,1,0,2
2007,0,0,1,1,0,Verona,Fiorentina,1.91,1.89,0.9705882352941176,1.4999999999999998,5,9,1,1,3,1,1,3,1,1,3
2008,1,0,0,0,1,Udinese,Genoa,2.08,1.74,1.3445378151260505,1.0,7,6,1,1,3,1,1,3,2,2,1
2009,1,0,0,1,0,Lazio,Milan,1.76,2.05,1.387755102040816,1.1724137931034482,8,10,2,1,2,3,0,2,1,2,2
2010,1,0,0,0,1,Inter,Spal,1.48,2.61,4.8,0.46153846153846156,16,3,5,0,0,1,1,1,1,0,0
2011,1,0,0,0,1,Cagliari,Crotone,1.86,1.94,2.245508982035928,0.6818181818181818,6,3,2,0,3,1,1,3,3,0,0
2012,0,0,1,1,0,Bologna,Napoli,1.6,2.31,0.5,3.7593984962406015,3,17,1,1,3,5,0,0,1,0,4
2013,0,0,1,0,1,Benevento,Torino,1.71,2.12,0.8660508083140878,2.0491803278688523,1,11,0,0,3,3,1,1,0,0,1
2014,1,0,0,1,0,Atalanta,Sassuolo,1.8,2.01,2.5806451612903225,0.6153846153846154,5,10,3,0,2,1,1,3,2,3,0
2015,1,0,0,1,0,Juventus,Chievo,1.62,2.28,6.410256410256411,0.4411764705882353,15,6,5,0,0,1,0,4,4,1,0
2016,1,0,0,1,0,Torino,Sassuolo,1.72,2.12,2.0571428571428574,0.72,10,11,2,1,2,2,1,2,2,2,1
2017,1,0,0,1,0,Spal,Udinese,2.19,1.67,1.24,1.0689655172413794,3,6,1,1,0,0,1,4,1,0,0
2018,1,0,0,1,0,Napoli,Atalanta,1.56,2.4,3.3928571428571432,0.59375,19,4,5,0,0,2,1,2,3,0,2
2019,1,0,0,1,0,Milan,Cagliari,1.48,2.58,5.327868852459017,0.5,10,8,3,1,1,2,0,3,3,1,1
2020,0,0,1,1,0,Fiorentina,Sampdoria,1.76,2.05,1.9444444444444444,0.7777777777777778,7,8,1,1,3,2,2,1,1,3,1
2021,0,1,0,0,1,Crotone,Verona,2.19,1.67,1.28,1.1111111111111112,4,5,2,1,2,1,1,3,0,1,0
2022,0,0,1,1,0,Chievo,Lazio,2.0,1.81,0.9142857142857144,1.4545454545454546,7,6,1,1,3,1,1,3,2,1,2
2023,0,0,1,1,0,Roma,Inter,1.63,2.26,1.5217391304347827,1.1666666666666667,13,15,4,0,1,4,0,1,2,1,2
2024,0,0,1,1,0,Genoa,Juventus,1.84,1.96,0.5,3.2142857142857144,6,13,1,1,3,4,0,1,1,0,4
2025,0,0,1,0,1,Benevento,Bologna,2.18,1.67,1.1851851851851851,1.1636363636363638,1,6,0,0,2,2,1,2,0,0,1
2026,0,0,1,1,0,Udinese,Chievo,2.23,1.65,1.5238095238095237,0.8421052631578948,5,7,0,2,3,1,2,2,1,2,2
2027,0,1,0,0,1,Sassuolo,Genoa,1.96,1.85,1.477272727272727,0.9285714285714286,13,5,2,2,1,1,1,3,2,1,2
2028,1,0,0,1,0,Sampdoria,Benevento,1.96,1.85,2.245508982035928,0.6818181818181818,9,1,1,2,2,0,0,1,1,0,0
2029,0,1,0,0,1,Lazio,Spal,1.67,2.18,4.263565891472868,0.5,11,0,1,1,3,0,1,0,0,1,0
2030,1,0,0,1,0,Inter,Fiorentina,1.71,2.13,2.5477707006369426,0.6666666666666666,12,8,3,0,2,1,2,2,2,0,3
2031,0,0,1,1,0,Crotone,Milan,1.75,2.06,0.6666666666666666,2.5477707006369426,5,9,3,0,2,2,1,2,0,1,2
2032,0,1,0,0,1,Bologna,Torino,2.07,1.75,1.064516129032258,1.3865546218487395,6,8,1,1,3,1,2,2,1,1,3
2033,0,0,1,0,1,Atalanta,Roma,1.76,2.06,1.0312499999999998,1.434782608695652,4,16,2,2,1,5,0,0,2,2,1
2034,0,0,1,1,0,Verona,Napoli,1.61,2.29,0.59375,3.3928571428571432,7,19,2,0,3,5,0,0,1,0,4
2035,1,0,0,1,0,Juventus,Cagliari,1.55,2.41,7.017543859649123,0.42105263157894735,10,8,3,1,1,2,0,3,4,1,0
2036,1,0,0,1,0,Torino,Sassuolo,1.28,3.62,2.8749999999999996,0.9684210526315788,8,16,1,2,2,3,1,1,1,3,1
2037,0,0,1,1,0,Sampdoria,Napoli,1.21,4.32,0.5,6.3559322033898304,8,17,0,3,2,5,0,0,0,1,4
2038,1,0,0,1,0,Roma,Genoa,1.18,4.67,14.150943396226415,0.4411764705882353,16,5,4,0,1,1,0,4,5,0,0
2039,1,0,0,1,0,Palermo,Empoli,1.67,2.17,0.7216666666666667,2.8300653594771243,6,7,3,1,1,1,0,4,1,2,2
2040,1,0,0,1,0,Inter,Udinese,1.3,3.39,4.135338345864661,0.6470588235294118,13,4,2,0,3,0,2,3,5,0,0
2041,0,1,0,1,0,Fiorentina,Pescara,1.2,4.42,7.017543859649123,0.42105263157894735,8,5,1,2,2,1,1,3,2,1,1
2042,1,0,0,1,0,Crotone,Lazio,1.45,2.67,1.9512195121951221,1.2307692307692308,6,14,3,1,1,2,0,3,1,0,1
2043,1,0,0,1,0,Cagliari,Milan,1.34,3.19,1.1428571428571428,2.0512820512820515,9,7,3,0,2,1,2,2,1,1,3
2044,0,0,1,1,0,Bologna,Juventus,1.61,2.3,0.8888888888888888,2.3121387283236996,9,9,2,0,3,2,2,1,0,1,4
2045,1,0,0,0,1,Atalanta,Chievo,1.29,3.54,4.651162790697675,0.631578947368421,6,7,2,3,0,1,2,2,3,1,1
2046,1,0,0,0,1,Pescara,Palermo,1.5,2.51,1.5217391304347827,1.1666666666666667,4,6,1,0,4,2,1,2,2,2,0
2047,0,1,0,0,1,Udinese,Sampdoria,1.63,2.25,1.6666666666666665,1.0,4,7,1,2,2,0,3,2,1,2,2
2048,1,0,0,1,0,Sassuolo,Cagliari,1.48,2.59,2.111111111111111,0.8775981524249422,15,8,3,2,0,2,0,3,1,2,2
2049,1,0,0,1,0,Milan,Bologna,1.47,2.62,3.676470588235294,0.5882352941176471,7,10,1,2,2,2,0,3,4,0,1
2050,0,0,1,1,0,Lazio,Inter,1.44,2.69,1.75,0.9333333333333333,19,10,3,0,2,1,1,3,2,0,3
2051,1,0,0,1,0,Juventus,Crotone,1.54,2.42,6.410256410256411,0.4411764705882353,11,5,2,2,1,3,1,1,2,0,0
2052,1,0,0,1,0,Genoa,Torino,1.53,2.43,1.6097560975609757,0.868421052631579,5,6,1,1,3,1,2,2,3,1,1
2053,0,0,1,0,1,Empoli,Atalanta,1.72,2.11,1.4782608695652175,1.096774193548387,8,8,2,0,3,2,3,0,0,2,3
2054,1,0,0,1,0,Napoli,Fiorentina,1.31,3.34,5.2,0.65,15,11,4,1,0,2,1,2,3,2,0
2055,0,0,1,1,0,Chievo,Roma,1.36,3.07,0.5,5.327868852459017,8,17,1,2,2,4,0,1,0,2,3
2056,0,0,1,1,0,Torino,Napoli,1.36,3.07,0.75,3.0,6,14,1,3,1,4,1,0,1,0,4
2057,0,1,0,0,1,Sampdoria,Chievo,1.63,2.26,2.111111111111111,0.8775981524249422,7,5,0,2,3,1,2,2,0,2,3
2058,1,0,0,1,0,Roma,Juventus,1.79,2.0,1.3599999999999999,1.1805555555555556,13,10,3,1,1,2,2,1,2,1,2
2059,1,0,0,0,1,Palermo,Genoa,1.63,2.26,0.8,2.3952095808383236,6,3,2,2,1,0,1,4,4,0,1
2060,0,0,1,1,0,Inter,Sassuolo,1.37,3.04,3.298611111111111,0.7037037037037037,8,11,0,1,4,3,2,0,1,0,4
2061,1,0,0,0,1,Crotone,Udinese,1.7,2.14,1.9444444444444444,0.7368421052631579,6,3,3,2,0,1,1,3,1,0,1
2062,1,0,0,1,0,Cagliari,Empoli,1.64,2.23,1.2758620689655173,1.6086956521739133,10,10,3,0,2,3,0,2,2,1,1
2063,1,0,0,1,0,Bologna,Pescara,1.5,2.55,2.8000000000000003,0.6461538461538462,10,2,2,1,2,0,0,5,3,1,0
2064,1,0,0,1,0,Fiorentina,Lazio,1.41,2.86,1.9487179487179487,1.0555555555555556,11,20,2,1,2,3,1,1,2,0,3
2065,0,1,0,0,1,Atalanta,Milan,1.7,2.13,1.707317073170732,0.9722222222222222,8,6,1,4,0,0,3,2,1,3,1
2066,0,1,0,0,1,Udinese,Atalanta,1.71,2.11,0.8222222222222223,2.055555555555556,6,8,2,1,2,1,4,0,2,3,0
2067,0,1,0,1,0,Sassuolo,Fiorentina,1.47,2.62,1.1612903225806452,1.6363636363636362,10,10,2,3,0,1,2,2,0,2,3
2068,0,0,1,0,1,Pescara,Crotone,1.43,2.71,0.8800000000000001,2.75,2,7,0,1,4,3,2,0,0,0,2
2069,0,0,1,1,0,Milan,Roma,1.45,2.65,1.169230769230769,1.8095238095238093,9,13,1,2,2,3,1,1,1,1,3
2070,1,0,0,1,0,Lazio,Sampdoria,1.28,3.55,5.327868852459017,0.5,18,8,3,1,1,0,2,3,3,1,1
2071,1,0,0,1,0,Empoli,Bologna,1.79,2.02,2.235294117647059,0.76,9,7,3,1,1,1,1,3,2,2,0
2072,0,1,0,0,1,Chievo,Palermo,1.6,2.31,2.3952095808383236,0.8,4,5,1,1,3,1,2,2,3,1,1
2073,1,0,0,1,0,Napoli,Cagliari,1.24,3.86,7.964601769911505,0.42857142857142855,12,9,4,1,0,2,0,3,4,1,0
2074,0,1,0,0,1,Juventus,Torino,1.47,2.6,2.8866666666666667,0.6185714285714285,11,9,3,2,0,2,3,0,3,1,1
2075,0,0,1,1,0,Roma,Lazio,1.46,2.62,2.0270270270270268,0.8928571428571428,11,13,3,1,1,3,1,1,4,0,1
2076,1,0,0,0,1,Palermo,Fiorentina,1.46,2.63,0.59375,3.3928571428571432,5,9,1,1,3,2,1,2,1,1,3
2077,0,0,1,0,1,Inter,Napoli,1.53,2.46,1.096774193548387,1.4782608695652175,8,10,0,1,4,3,2,0,1,1,3
2078,0,0,1,1,0,Genoa,Chievo,1.74,2.08,2.245508982035928,0.6818181818181818,3,4,0,1,4,1,0,4,1,1,3
2079,0,0,1,1,0,Empoli,Sassuolo,1.79,2.0,1.6190476190476188,0.9444444444444444,6,9,2,1,2,2,2,1,2,0,3
2080,0,1,0,0,1,Crotone,Milan,1.74,2.06,0.875,1.794871794871795,8,9,3,2,0,1,3,1,0,1,1
2081,1,0,0,0,1,Cagliari,Pescara,1.37,2.99,2.5925925925925926,0.8,11,3,3,0,2,0,2,3,2,1,1
2082,1,0,0,1,0,Bologna,Udinese,2.01,1.79,1.3865546218487395,1.0999999999999999,6,7,1,1,3,2,1,2,2,0,3
2083,0,1,0,0,1,Torino,Sampdoria,1.39,2.92,2.5925925925925926,0.8,10,7,2,3,0,1,2,2,2,2,1
2084,0,1,0,1,0,Atalanta,Juventus,2.08,1.74,0.9066666666666666,1.6585365853658538,12,11,2,3,0,3,2,0,0,1,4
2085,0,0,1,1,0,Pescara,Roma,1.27,3.63,0.5909090909090909,5.327868852459017,3,13,0,2,3,4,1,0,0,1,3
2086,1,0,0,1,0,Udinese,Cagliari,1.61,2.28,1.8918918918918919,0.7777777777777778,11,10,3,1,1,2,1,2,1,1,3
2087,0,1,0,1,0,Sassuolo,Napoli,1.5,2.55,0.5,3.492647058823529,7,12,1,2,2,3,2,0,1,2,2
2088,0,0,1,1,0,Sampdoria,Crotone,1.71,2.12,1.8324607329842932,0.8333333333333333,6,7,1,1,3,3,1,1,0,1,1
2089,0,0,1,1,0,Milan,Empoli,1.52,2.49,3.492647058823529,0.5,9,7,2,2,1,2,1,2,2,2,1
2090,1,0,0,1,0,Lazio,Palermo,1.36,3.07,7.017543859649123,0.38095238095238093,10,4,2,2,1,0,1,4,4,1,0
2091,1,0,0,1,0,Juventus,Genoa,1.56,2.41,5.932203389830509,0.4117647058823529,10,2,4,1,0,0,1,4,4,0,1
2092,0,0,1,1,0,Chievo,Torino,1.58,2.35,1.1666666666666667,1.5555555555555556,3,11,0,0,5,2,3,0,2,0,3
2093,1,0,0,1,0,Fiorentina,Inter,1.57,2.37,1.259259259259259,1.2927756653992395,10,10,3,1,1,0,2,3,4,0,1
2094,1,0,0,1,0,Atalanta,Bologna,1.68,2.16,3.676470588235294,0.5882352941176471,13,6,3,2,0,1,1,3,4,0,1
2095,0,1,0,0,1,Torino,Crotone,1.54,2.44,2.6143790849673203,0.6666666666666666,9,5,1,3,1,2,1,2,1,1,0
2096,1,0,0,1,0,Sassuolo,Sampdoria,1.63,2.25,1.6666666666666665,1.0606060606060606,5,6,1,1,3,2,1,2,2,2,1
2097,0,1,0,0,1,Roma,Atalanta,1.5,2.55,2.8866666666666667,0.7216666666666667,12,11,4,1,0,2,2,1,0,3,2
2098,0,0,1,0,1,Pescara,Juventus,1.44,2.72,0.6388888888888888,4.457364341085271,3,8,0,2,3,4,1,0,0,0,4
2099,0,1,0,0,1,Palermo,Bologna,1.97,1.83,1.254901960784314,1.142857142857143,2,5,0,1,4,2,1,2,1,3,1
2100,1,0,0,1,0,Napoli,Udinese,1.44,2.72,4.918032786885246,0.46153846153846156,13,12,4,1,0,3,1,1,4,0,1
2101,0,1,0,1,0,Inter,Milan,1.59,2.32,1.7,0.9066666666666666,13,9,1,2,2,2,2,1,1,3,1
2102,0,1,0,1,0,Genoa,Lazio,1.72,2.11,0.75,2.245508982035928,2,7,0,1,4,2,2,1,1,2,2
2103,0,0,1,1,0,Fiorentina,Empoli,1.57,2.37,3.7593984962406015,0.5555555555555556,6,5,3,1,1,1,1,3,2,1,2
2104,1,0,0,1,0,Cagliari,Chievo,1.83,1.97,1.4999999999999998,1.0,9,6,2,1,2,1,0,4,1,0,4
2105,1,0,0,1,0,Udinese,Genoa,1.84,1.97,2.055555555555556,0.8222222222222223,13,2,3,2,0,1,0,4,1,3,1
2106,0,1,0,1,0,Sampdoria,Fiorentina,1.68,2.16,1.1666666666666667,1.5217391304347827,8,5,3,1,1,3,2,0,0,3,2
2107,1,0,0,1,0,Milan,Palermo,1.5,2.56,4.8,0.5,10,3,3,1,1,0,0,5,5,0,0
2108,0,0,1,1,0,Lazio,Napoli,1.61,2.3,1.3333333333333333,1.44,7,12,3,1,1,4,1,0,1,1,3
2109,1,0,0,1,0,Crotone,Inter,1.56,2.41,0.5,3.7593984962406015,4,16,2,1,2,2,1,2,1,0,1
2110,0,0,1,1,0,Cagliari,Torino,1.55,2.43,1.1666666666666667,1.5217391304347827,6,11,1,1,3,2,2,1,0,1,4
2111,0,0,1,1,0,Bologna,Roma,1.58,2.35,0.6785714285714286,3.298611111111111,5,12,2,0,3,4,0,1,0,2,3
2112,1,0,0,0,1,Juventus,Chievo,1.69,2.15,4.8,0.5,7,7,3,2,0,1,0,4,4,1,0
2113,0,1,0,0,1,Empoli,Pescara,1.62,2.27,2.0491803278688523,0.8928571428571428,3,4,0,1,4,0,2,3,1,1,0
2114,0,1,0,0,1,Atalanta,Sassuolo,1.59,2.32,3.103448275862069,0.6428571428571429,10,3,2,2,1,0,2,3,2,3,0
2115,0,0,1,1,0,Inter,Sampdoria,1.43,2.76,4.135338345864661,0.6111111111111112,16,7,2,1,2,3,1,1,1,1,3
2116,0,1,0,1,0,Torino,Udinese,1.65,2.21,2.0270270270270268,0.8928571428571428,9,10,1,2,2,2,2,1,1,2,2
2117,0,1,0,0,1,Pescara,Milan,1.43,2.78,0.7216666666666667,2.8300653594771243,3,7,0,1,4,3,1,1,0,1,3
2118,0,0,1,1,0,Palermo,Cagliari,1.89,1.9,1.511111111111111,1.0461538461538462,4,6,0,1,4,2,1,2,2,1,2
2119,0,1,0,0,1,Napoli,Juventus,2.05,1.76,1.3865546218487395,1.064516129032258,9,7,3,1,1,3,2,0,1,1,3
2120,0,0,1,1,0,Genoa,Atalanta,2.03,1.77,0.8947368421052632,1.6585365853658538,3,11,1,1,3,3,1,1,2,0,3
2121,1,0,0,0,1,Fiorentina,Bologna,1.77,2.03,2.8000000000000003,0.6,4,6,3,1,1,2,1,2,4,1,0
2122,0,0,1,1,0,Chievo,Crotone,2.21,1.65,1.8918918918918919,0.7777777777777778,9,3,2,0,3,1,1,3,0,0,2
2123,0,0,1,1,0,Sassuolo,Lazio,1.64,2.23,0.8333333333333334,2.0833333333333335,2,8,0,1,4,4,1,0,2,0,3
2124,1,0,0,0,1,Roma,Empoli,1.39,2.93,6.410256410256411,0.4411764705882353,12,2,4,0,1,0,0,5,3,2,0
2125,1,0,0,1,0,Udinese,Palermo,1.92,1.88,2.3456790123456788,0.6333333333333333,9,4,2,1,2,0,1,4,2,0,3
2126,0,0,1,0,1,Sampdoria,Juventus,1.97,1.82,0.5714285714285714,2.6143790849673203,6,10,2,2,1,4,1,0,0,0,5
2127,1,0,0,1,0,Roma,Sassuolo,1.42,2.8,4.918032786885246,0.4,14,3,4,0,1,1,1,3,4,1,0
2128,0,0,1,1,0,Empoli,Napoli,1.69,2.15,0.5,4.263565891472868,3,11,0,0,5,4,0,1,1,1,3
2129,0,0,1,0,1,Crotone,Fiorentina,1.86,1.93,0.6818181818181818,2.245508982035928,1,6,0,1,4,3,1,1,0,1,1
2130,0,1,0,0,1,Cagliari,Lazio,1.69,2.15,0.7000000000000001,2.709677419354839,4,8,1,2,2,4,1,0,0,1,4
2131,1,0,0,1,0,Bologna,Chievo,2.33,1.59,1.347826086956522,0.911764705882353,6,9,2,1,2,2,0,3,1,2,2
2132,1,0,0,1,0,Atalanta,Pescara,1.37,3.01,4.8,0.5,7,7,3,1,1,1,0,4,3,1,0
2133,0,1,0,1,0,Torino,Inter,1.56,2.4,1.0135135135135134,1.9230769230769231,12,16,2,1,2,3,1,1,2,1,2
2134,1,0,0,0,1,Milan,Genoa,1.73,2.09,2.235294117647059,0.76,8,3,4,0,1,1,1,3,2,0,3
2135,1,0,0,1,0,Lazio,Torino,1.56,2.4,2.6751592356687897,0.7304347826086957,9,11,4,1,0,2,1,2,3,2,0
2136,0,0,1,0,1,Sassuolo,Bologna,2.0,1.8,1.8324607329842932,0.8333333333333333,3,3,1,1,3,1,1,3,1,2,2
2137,0,0,1,1,0,Pescara,Udinese,1.66,2.2,1.206896551724138,1.4583333333333335,10,5,1,0,4,1,1,3,0,0,4
2138,0,0,1,1,0,Palermo,Roma,1.64,2.22,0.59375,3.3928571428571432,4,13,0,1,4,4,0,1,1,0,4
2139,1,0,0,1,0,Napoli,Crotone,1.42,2.79,7.017543859649123,0.38095238095238093,10,1,4,0,1,0,1,4,2,0,0
2140,1,0,0,1,0,Inter,Atalanta,1.83,1.96,1.9459459459459458,0.8,16,7,4,0,1,3,1,1,3,1,1
2141,1,0,0,0,1,Fiorentina,Cagliari,1.54,2.44,3.298611111111111,0.6785714285714286,5,4,2,1,2,1,1,3,3,0,2
2142,1,0,0,1,0,Chievo,Empoli,2.31,1.61,1.5853658536585367,0.8125,11,1,3,0,2,0,0,5,2,2,1
2143,0,0,1,0,1,Genoa,Sampdoria,1.87,1.93,1.2167300380228139,1.142857142857143,3,9,1,1,3,3,2,0,1,1,3
2144,1,0,0,1,0,Juventus,Milan,1.76,2.05,3.2142857142857144,0.5,11,8,4,1,0,3,1,1,4,0,1
2145,0,1,0,0,1,Udinese,Juventus,2.03,1.78,0.5333333333333333,2.6666666666666665,2,11,0,2,3,4,1,0,1,2,2
2146,1,0,0,1,0,Torino,Palermo,1.59,2.33,2.8000000000000003,0.6,11,5,2,2,1,1,1,3,4,1,0
2147,0,0,1,0,1,Empoli,Genoa,2.11,1.72,1.1406844106463878,1.0,2,3,0,1,4,1,1,3,1,2,2
2148,0,1,0,0,1,Crotone,Sassuolo,2.0,1.81,0.9558823529411765,1.4444444444444444,1,4,0,1,4,2,1,2,0,1,1
2149,0,0,1,1,0,Cagliari,Inter,1.69,2.15,0.6666666666666666,2.5477707006369426,4,9,1,1,3,3,0,2,2,1,2
2150,0,0,1,0,1,Bologna,Lazio,1.96,1.84,0.8660508083140878,2.0833333333333335,2,12,0,1,4,4,1,0,0,2,3
2151,0,1,0,0,1,Atalanta,Fiorentina,1.79,2.02,1.8848167539267018,0.9,8,6,4,1,0,2,1,2,0,2,3
2152,1,0,0,1,0,Sampdoria,Pescara,1.47,2.62,2.51497005988024,0.8842105263157896,9,11,3,2,0,1,0,4,3,1,0
