,FTR,HomeTeam,AwayTeam,FTHG,FTAG
1205,A,Sheffield United,Liverpool,0.0,1.0
1206,A,Chelsea,Liverpool,1.0,2.0
1207,H,Arsenal,Aston Villa,3.0,2.0
1208,H,West Ham,Man United,2.0,0.0
1209,D,Crystal Palace,Wolves,1.0,1.0
1210,D,Newcastle,Brighton,0.0,0.0
1211,H,Man City,Watford,8.0,0.0
1212,A,Everton,Sheffield United,0.0,2.0
1213,H,Burnley,Norwich,2.0,0.0
1214,H,Leicester,Tottenham,2.0,1.0
1215,A,Southampton,Bournemouth,1.0,3.0
1216,D,Aston Villa,West Ham,0.0,0.0
1217,D,Watford,Arsenal,2.0,2.0
1218,H,Bournemouth,Everton,3.0,1.0
1219,H,Norwich,Man City,3.0,2.0
1220,A,Wolves,Chelsea,2.0,5.0
1221,H,Tottenham,Crystal Palace,4.0,0.0
1222,A,Sheffield United,Southampton,0.0,1.0
1223,H,Man United,Leicester,1.0,0.0
1224,D,Brighton,Burnley,1.0,1.0
1225,H,Liverpool,Newcastle,3.0,1.0
1226,D,Arsenal,Tottenham,2.0,2.0
1227,H,Everton,Wolves,3.0,2.0
1228,A,Burnley,Liverpool,0.0,3.0
1229,H,West Ham,Norwich,2.0,0.0
1230,D,Newcastle,Watford,1.0,1.0
1231,H,Man City,Brighton,4.0,0.0
1232,H,Leicester,Bournemouth,3.0,1.0
1233,H,Crystal Palace,Aston Villa,1.0,0.0
1234,D,Chelsea,Sheffield United,2.0,2.0
1235,D,Southampton,Man United,1.0,1.0
1236,D,Wolves,Burnley,1.0,1.0
1237,A,Tottenham,Newcastle,0.0,1.0
1238,A,Bournemouth,Man City,1.0,3.0
1239,H,Liverpool,Arsenal,3.0,1.0
1240,A,Watford,West Ham,1.0,3.0
1241,A,Sheffield United,Leicester,1.0,2.0
1242,A,Man United,Crystal Palace,1.0,2.0
1243,A,Brighton,Southampton,0.0,2.0
1244,A,Norwich,Chelsea,2.0,3.0
1245,H,Aston Villa,Everton,2.0,0.0
1246,D,Wolves,Man United,1.0,1.0
1247,D,Chelsea,Leicester,1.0,1.0
1248,H,Sheffield United,Crystal Palace,1.0,0.0
1249,D,Man City,Tottenham,2.0,2.0
1250,A,Southampton,Liverpool,1.0,2.0
1251,H,Norwich,Newcastle,3.0,1.0
1252,H,Everton,Watford,1.0,0.0
1253,D,Brighton,West Ham,1.0,1.0
1254,A,Aston Villa,Bournemouth,1.0,2.0
1255,H,Arsenal,Burnley,2.0,1.0
1256,H,Man United,Chelsea,4.0,0.0
1257,A,Newcastle,Arsenal,0.0,1.0
1258,D,Leicester,Wolves,0.0,0.0
1259,H,Tottenham,Aston Villa,3.0,1.0
1260,A,Watford,Brighton,0.0,3.0
1261,D,Crystal Palace,Everton,0.0,0.0
1262,H,Burnley,Southampton,3.0,0.0
1263,D,Bournemouth,Sheffield United,1.0,1.0
1264,A,West Ham,Man City,0.0,5.0
1265,H,Liverpool,Norwich,4.0,1.0
1266,A,Watford,West Ham,1.0,4.0
1267,D,Tottenham,Everton,2.0,2.0
1268,D,Southampton,Huddersfield,1.0,1.0
1269,A,Man United,Cardiff,0.0,2.0
1270,H,Liverpool,Wolves,2.0,0.0
1271,D,Leicester,Chelsea,0.0,0.0
1272,A,Fulham,Newcastle,0.0,4.0
1273,H,Crystal Palace,Bournemouth,5.0,3.0
1274,A,Burnley,Arsenal,1.0,3.0
1275,A,Brighton,Man City,1.0,4.0
1276,H,Man City,Leicester,1.0,0.0
1277,D,Huddersfield,Man United,1.0,1.0
1278,H,Chelsea,Watford,3.0,0.0
1279,D,Arsenal,Brighton,1.0,1.0
1280,H,Wolves,Fulham,1.0,0.0
1281,H,West Ham,Southampton,3.0,0.0
1282,A,Newcastle,Liverpool,2.0,3.0
1283,A,Cardiff,Crystal Palace,2.0,3.0
1284,H,Bournemouth,Tottenham,1.0,0.0
1285,H,Everton,Burnley,2.0,0.0
1286,D,Man United,Chelsea,1.0,1.0
1287,H,Leicester,Arsenal,3.0,0.0
1288,A,Burnley,Man City,0.0,1.0
1289,A,Watford,Wolves,1.0,2.0
1290,A,Tottenham,West Ham,0.0,1.0
1291,D,Southampton,Bournemouth,3.0,3.0
1292,H,Fulham,Cardiff,1.0,0.0
1293,D,Crystal Palace,Everton,0.0,0.0
1294,D,Brighton,Newcastle,1.0,1.0
1295,H,Liverpool,Huddersfield,5.0,0.0
1296,H,Wolves,Arsenal,3.0,1.0
1297,A,Man United,Man City,0.0,2.0
1298,D,Watford,Southampton,1.0,1.0
1299,H,Tottenham,Brighton,1.0,0.0
1300,D,Chelsea,Burnley,2.0,2.0
1301,H,Everton,Man United,4.0,0.0
1302,A,Cardiff,Liverpool,0.0,2.0
1303,A,Arsenal,Crystal Palace,2.0,3.0
1304,D,Wolves,Brighton,0.0,0.0
1305,D,West Ham,Leicester,2.0,2.0
1306,H,Newcastle,Southampton,3.0,1.0
1307,H,Man City,Tottenham,1.0,0.0
1308,A,Huddersfield,Watford,1.0,2.0
1309,A,Bournemouth,Fulham,0.0,1.0
1310,A,Brighton,Cardiff,0.0,2.0
1311,A,Watford,Arsenal,0.0,1.0
1312,H,Liverpool,Chelsea,2.0,0.0
1313,A,Crystal Palace,Man City,1.0,3.0
1314,H,Tottenham,Huddersfield,4.0,0.0
1315,H,Southampton,Wolves,3.0,1.0
1316,H,Man United,West Ham,2.0,1.0
1317,H,Fulham,Everton,2.0,0.0
1318,H,Burnley,Cardiff,2.0,0.0
1319,A,Brighton,Bournemouth,0.0,5.0
1320,A,Leicester,Newcastle,0.0,1.0
1321,H,Chelsea,West Ham,2.0,0.0
1322,H,Everton,Arsenal,1.0,0.0
1323,A,Newcastle,Crystal Palace,0.0,1.0
1324,A,Huddersfield,Leicester,1.0,4.0
1325,A,Bournemouth,Burnley,1.0,3.0
1326,A,Southampton,Liverpool,1.0,3.0
1327,H,Tottenham,Crystal Palace,2.0,0.0
1328,H,Man City,Cardiff,2.0,0.0
1329,H,Chelsea,Brighton,3.0,0.0
1330,H,Wolves,Man United,2.0,1.0
1331,H,Watford,Fulham,4.0,1.0
1332,H,Arsenal,Newcastle,2.0,0.0
1333,H,Liverpool,Tottenham,2.0,1.0
1334,A,Cardiff,Chelsea,1.0,2.0
1335,A,West Ham,Everton,0.0,2.0
1336,H,Man United,Watford,2.0,1.0
1337,H,Leicester,Bournemouth,2.0,0.0
1338,A,Fulham,Man City,0.0,2.0
1339,H,Crystal Palace,Huddersfield,2.0,0.0
1340,H,Burnley,Wolves,2.0,0.0
1341,A,Brighton,Southampton,0.0,1.0
1342,A,Fulham,Liverpool,1.0,2.0
1343,H,Everton,Chelsea,2.0,0.0
1344,H,West Ham,Huddersfield,4.0,3.0
1345,A,Burnley,Leicester,1.0,2.0
1346,D,Bournemouth,Newcastle,2.0,2.0
1347,H,Liverpool,Burnley,4.0,2.0
1348,D,Chelsea,Wolves,1.0,1.0
1349,H,Arsenal,Man United,2.0,0.0
1350,H,Southampton,Tottenham,2.0,1.0
1351,H,Newcastle,Everton,3.0,2.0
1352,H,Man City,Watford,3.0,1.0
1353,H,Leicester,Fulham,3.0,1.0
1354,A,Huddersfield,Bournemouth,0.0,2.0
1355,A,Crystal Palace,Brighton,1.0,2.0
1356,H,Cardiff,West Ham,2.0,0.0
1357,H,Watford,Leicester,2.0,1.0
1358,A,Fulham,Chelsea,1.0,2.0
1359,D,Everton,Liverpool,0.0,0.0
1360,H,Wolves,Cardiff,2.0,0.0
1361,H,West Ham,Newcastle,2.0,0.0
1362,D,Tottenham,Arsenal,1.0,1.0
1363,H,Man United,Southampton,3.0,2.0
1364,A,Burnley,Crystal Palace,1.0,3.0
1365,H,Brighton,Huddersfield,1.0,0.0
1366,A,Bournemouth,Man City,0.0,1.0
1367,H,Southampton,Fulham,2.0,0.0
1368,H,Man City,West Ham,1.0,0.0
1369,H,Liverpool,Watford,5.0,0.0
1370,A,Crystal Palace,Man United,1.0,3.0
1371,H,Chelsea,Tottenham,2.0,0.0
1372,H,Arsenal,Bournemouth,5.0,1.0
1373,H,Newcastle,Burnley,2.0,0.0
1374,H,Leicester,Brighton,2.0,1.0
1375,H,Huddersfield,Wolves,1.0,0.0
1376,A,Cardiff,Everton,0.0,3.0
1377,D,Man United,Liverpool,0.0,0.0
1378,H,Arsenal,Southampton,2.0,0.0
1379,H,Newcastle,Huddersfield,2.0,0.0
1380,A,Leicester,Crystal Palace,1.0,4.0
1381,H,Burnley,Tottenham,2.0,1.0
1382,D,Bournemouth,Wolves,1.0,1.0
1383,H,West Ham,Fulham,3.0,1.0
1384,A,Cardiff,Watford,1.0,5.0
1385,D,Wolves,Newcastle,1.0,1.0
1386,H,Tottenham,Leicester,3.0,1.0
1387,H,Man City,Chelsea,6.0,0.0
1388,H,Watford,Everton,1.0,0.0
1389,A,Southampton,Cardiff,1.0,2.0
1390,H,Liverpool,Bournemouth,3.0,0.0
1391,A,Huddersfield,Arsenal,1.0,2.0
1392,A,Fulham,Man United,0.0,3.0
1393,D,Crystal Palace,West Ham,1.0,1.0
1394,A,Brighton,Burnley,1.0,3.0
1395,A,Everton,Man City,0.0,2.0
1396,D,West Ham,Liverpool,1.0,1.0
1397,H,Man City,Arsenal,3.0,1.0
1398,A,Leicester,Man United,0.0,1.0
1399,H,Tottenham,Newcastle,1.0,0.0
1400,A,Everton,Wolves,1.0,3.0
1401,H,Crystal Palace,Fulham,2.0,0.0
1402,H,Chelsea,Huddersfield,5.0,0.0
1403,H,Cardiff,Bournemouth,2.0,0.0
1404,D,Burnley,Southampton,1.0,1.0
1405,D,Brighton,Watford,0.0,0.0
1406,H,Tottenham,Watford,2.0,1.0
1407,D,Southampton,Crystal Palace,1.0,1.0
1408,D,Liverpool,Leicester,1.0,1.0
1409,H,Bournemouth,Chelsea,4.0,0.0
1410,H,Wolves,West Ham,3.0,0.0
1411,H,Newcastle,Man City,2.0,1.0
1412,D,Man United,Burnley,2.0,2.0
1413,A,Huddersfield,Everton,0.0,1.0
1414,H,Fulham,Brighton,4.0,2.0
1415,H,Arsenal,Cardiff,2.0,1.0
1416,A,Huddersfield,Man City,0.0,3.0
1417,A,Fulham,Tottenham,1.0,2.0
1418,H,Wolves,Leicester,4.0,3.0
1419,D,Watford,Burnley,0.0,0.0
1420,H,Southampton,Everton,2.0,1.0
1421,H,Newcastle,Cardiff,3.0,0.0
1422,H,Man United,Brighton,2.0,1.0
1423,H,Liverpool,Crystal Palace,4.0,3.0
1424,H,Bournemouth,West Ham,2.0,0.0
1425,H,Arsenal,Chelsea,2.0,0.0
1426,H,Man City,Wolves,3.0,0.0
1427,A,Tottenham,Man United,0.0,1.0
1428,H,Everton,Bournemouth,2.0,0.0
1429,H,West Ham,Arsenal,1.0,0.0
1430,A,Leicester,Southampton,1.0,2.0
1431,A,Crystal Palace,Watford,1.0,2.0
1432,H,Chelsea,Newcastle,2.0,1.0
1433,D,Cardiff,Huddersfield,0.0,0.0
1434,H,Burnley,Fulham,2.0,1.0
1435,A,Brighton,Liverpool,0.0,1.0
1436,H,Man City,Liverpool,2.0,1.0
1437,A,Wolves,Crystal Palace,0.0,2.0
1438,D,West Ham,Brighton,2.0,2.0
1439,A,Newcastle,Man United,0.0,2.0
1440,A,Huddersfield,Burnley,1.0,2.0
1441,D,Chelsea,Southampton,0.0,0.0
1442,D,Bournemouth,Watford,3.0,3.0
1443,A,Everton,Leicester,0.0,1.0
1444,A,Cardiff,Tottenham,0.0,3.0
1445,H,Arsenal,Fulham,4.0,1.0
1446,A,Southampton,Man City,1.0,3.0
1447,H,Man United,Bournemouth,4.0,1.0
1448,A,Crystal Palace,Chelsea,0.0,1.0
1449,H,Burnley,West Ham,2.0,0.0
1450,D,Watford,Newcastle,1.0,1.0
1451,A,Tottenham,Wolves,1.0,3.0
1452,H,Liverpool,Arsenal,5.0,1.0
1453,A,Leicester,Cardiff,0.0,1.0
1454,H,Fulham,Huddersfield,1.0,0.0
1455,H,Brighton,Everton,1.0,0.0
1456,A,Southampton,West Ham,1.0,2.0
1457,A,Watford,Chelsea,1.0,2.0
1458,H,Tottenham,Bournemouth,5.0,0.0
1459,H,Man United,Huddersfield,3.0,1.0
1460,H,Liverpool,Newcastle,4.0,0.0
1461,H,Leicester,Man City,2.0,1.0
1462,D,Fulham,Wolves,1.0,1.0
1463,D,Crystal Palace,Cardiff,0.0,0.0
1464,A,Burnley,Everton,1.0,5.0
1465,D,Brighton,Arsenal,1.0,1.0
1466,A,Everton,Tottenham,2.0,6.0
1467,A,West Ham,Watford,0.0,2.0
1468,D,Newcastle,Fulham,0.0,0.0
1469,A,Man City,Crystal Palace,2.0,3.0
1470,A,Huddersfield,Southampton,1.0,3.0
1471,A,Chelsea,Leicester,0.0,1.0
1472,A,Cardiff,Man United,1.0,5.0
1473,H,Bournemouth,Brighton,2.0,0.0
1474,H,Arsenal,Burnley,3.0,1.0
1475,A,Wolves,Liverpool,0.0,2.0
1476,H,Southampton,Arsenal,3.0,2.0
1477,H,Liverpool,Man United,3.0,1.0
1478,A,Brighton,Chelsea,1.0,2.0
1479,H,Wolves,Bournemouth,2.0,0.0
1480,H,Watford,Cardiff,3.0,2.0
1481,H,Tottenham,Burnley,1.0,0.0
1482,H,Man City,Everton,3.0,1.0
1483,A,Huddersfield,Newcastle,0.0,1.0
1484,A,Fulham,West Ham,0.0,2.0
1485,H,Crystal Palace,Leicester,1.0,0.0
1486,D,Everton,Watford,2.0,2.0
1487,A,Newcastle,Wolves,1.0,2.0
1488,H,West Ham,Crystal Palace,3.0,2.0
1489,H,Man United,Fulham,4.0,1.0
1490,A,Leicester,Tottenham,0.0,2.0
1491,H,Chelsea,Man City,2.0,0.0
1492,H,Cardiff,Southampton,1.0,0.0
1493,H,Burnley,Brighton,1.0,0.0
1494,A,Bournemouth,Liverpool,0.0,4.0
1495,H,Arsenal,Huddersfield,1.0,0.0
1496,H,Wolves,Chelsea,2.0,1.0
1497,H,Tottenham,Southampton,3.0,1.0
1498,D,Man United,Arsenal,2.0,2.0
1499,D,Fulham,Leicester,1.0,1.0
1500,D,Everton,Newcastle,1.0,1.0
1501,A,Burnley,Liverpool,1.0,3.0
1502,H,West Ham,Cardiff,3.0,1.0
1503,A,Watford,Man City,1.0,2.0
1504,H,Brighton,Crystal Palace,3.0,1.0
1505,H,Bournemouth,Huddersfield,2.0,1.0
1506,H,Liverpool,Everton,1.0,0.0
1507,H,Chelsea,Fulham,2.0,0.0
1508,H,Arsenal,Tottenham,4.0,2.0
1509,D,Southampton,Man United,2.0,2.0
1510,A,Newcastle,West Ham,0.0,3.0
1511,H,Man City,Bournemouth,3.0,1.0
1512,H,Leicester,Watford,2.0,0.0
1513,A,Huddersfield,Brighton,1.0,2.0
1514,H,Crystal Palace,Burnley,2.0,0.0
1515,H,Cardiff,Wolves,2.0,1.0
1516,A,Burnley,Newcastle,1.0,2.0
1517,A,Wolves,Huddersfield,0.0,2.0
1518,A,Bournemouth,Arsenal,1.0,2.0
1519,A,West Ham,Man City,0.0,4.0
1520,A,Watford,Liverpool,0.0,3.0
1521,H,Tottenham,Chelsea,3.0,1.0
1522,D,Man United,Crystal Palace,0.0,0.0
1523,H,Fulham,Southampton,3.0,2.0
1524,H,Everton,Cardiff,1.0,0.0
1525,D,Brighton,Leicester,1.0,1.0
1526,H,Man City,Man United,3.0,1.0
1527,H,Liverpool,Fulham,2.0,0.0
1528,D,Chelsea,Everton,0.0,0.0
1529,D,Arsenal,Wolves,1.0,1.0
1530,D,Southampton,Watford,1.0,1.0
1531,H,Newcastle,Bournemouth,2.0,1.0
1532,D,Leicester,Burnley,0.0,0.0
1533,D,Huddersfield,West Ham,1.0,1.0
1534,A,Crystal Palace,Tottenham,0.0,1.0
1535,H,Cardiff,Brighton,2.0,1.0
1536,H,Huddersfield,Fulham,1.0,0.0
1537,H,Man City,Southampton,6.0,1.0
1538,H,Chelsea,Crystal Palace,3.0,1.0
1539,A,Wolves,Tottenham,2.0,3.0
1540,H,West Ham,Burnley,4.0,2.0
1541,H,Newcastle,Watford,1.0,0.0
1542,H,Everton,Brighton,3.0,1.0
1543,A,Cardiff,Leicester,0.0,1.0
1544,A,Bournemouth,Man United,1.0,2.0
1545,D,Arsenal,Liverpool,1.0,1.0
1546,A,Tottenham,Man City,0.0,1.0
1547,H,Man United,Everton,2.0,1.0
1548,D,Crystal Palace,Arsenal,2.0,2.0
1549,A,Burnley,Chelsea,0.0,4.0
1550,H,Watford,Huddersfield,3.0,0.0
1551,D,Southampton,Newcastle,0.0,0.0
1552,H,Liverpool,Cardiff,4.0,1.0
1553,D,Leicester,West Ham,1.0,1.0
1554,A,Fulham,Bournemouth,0.0,3.0
1555,H,Brighton,Wolves,1.0,0.0
1556,H,Arsenal,Leicester,3.0,1.0
1557,H,Everton,Crystal Palace,2.0,0.0
1558,A,Wolves,Watford,0.0,2.0
1559,A,West Ham,Tottenham,0.0,1.0
1560,A,Newcastle,Brighton,0.0,1.0
1561,H,Man City,Burnley,5.0,0.0
1562,A,Huddersfield,Liverpool,0.0,1.0
1563,D,Chelsea,Man United,2.0,2.0
1564,H,Cardiff,Fulham,4.0,2.0
1565,D,Bournemouth,Southampton,0.0,0.0
1566,A,Southampton,Chelsea,0.0,3.0
1567,D,Liverpool,Man City,0.0,0.0
1568,A,Fulham,Arsenal,1.0,5.0
1569,A,Watford,Bournemouth,0.0,4.0
1570,H,Tottenham,Cardiff,1.0,0.0
1571,H,Man United,Newcastle,3.0,2.0
1572,A,Leicester,Everton,1.0,2.0
1573,A,Crystal Palace,Wolves,0.0,1.0
1574,D,Burnley,Huddersfield,1.0,1.0
1575,H,Brighton,West Ham,1.0,0.0
1576,H,Bournemouth,Crystal Palace,2.0,1.0
1577,A,Cardiff,Burnley,1.0,2.0
1578,H,Wolves,Southampton,2.0,0.0
1579,H,West Ham,Man United,3.0,1.0
1580,A,Newcastle,Leicester,0.0,2.0
1581,H,Man City,Brighton,2.0,0.0
1582,A,Huddersfield,Tottenham,0.0,2.0
1583,H,Everton,Fulham,3.0,0.0
1584,D,Chelsea,Liverpool,1.0,1.0
1585,H,Arsenal,Watford,2.0,0.0
1586,D,West Ham,Chelsea,0.0,0.0
1587,H,Arsenal,Everton,2.0,0.0
1588,D,Man United,Wolves,1.0,1.0
1589,H,Liverpool,Southampton,3.0,0.0
1590,H,Leicester,Huddersfield,3.0,1.0
1591,D,Fulham,Watford,1.0,1.0
1592,D,Crystal Palace,Newcastle,0.0,0.0
1593,A,Cardiff,Man City,0.0,5.0
1594,H,Burnley,Bournemouth,4.0,0.0
1595,A,Brighton,Tottenham,1.0,2.0
1596,D,Southampton,Brighton,2.0,2.0
1597,H,Wolves,Burnley,1.0,0.0
1598,A,Everton,West Ham,1.0,3.0
1599,A,Watford,Man United,1.0,2.0
1600,A,Tottenham,Liverpool,1.0,2.0
1601,A,Newcastle,Arsenal,1.0,2.0
1602,H,Man City,Fulham,3.0,0.0
1603,A,Huddersfield,Crystal Palace,0.0,1.0
1604,H,Chelsea,Cardiff,4.0,1.0
1605,H,Bournemouth,Leicester,4.0,2.0
1606,H,Watford,Tottenham,2.0,1.0
1607,A,Cardiff,Arsenal,2.0,3.0
1608,A,Burnley,Man United,0.0,2.0
1609,A,West Ham,Wolves,0.0,1.0
1610,H,Man City,Newcastle,2.0,1.0
1611,A,Leicester,Liverpool,1.0,2.0
1612,D,Everton,Huddersfield,1.0,1.0
1613,A,Crystal Palace,Southampton,0.0,2.0
1614,H,Chelsea,Bournemouth,2.0,0.0
1615,D,Brighton,Fulham,2.0,2.0
1616,A,Man United,Tottenham,0.0,3.0
1617,H,Watford,Crystal Palace,2.0,1.0
1618,A,Newcastle,Chelsea,1.0,2.0
1619,H,Fulham,Burnley,4.0,2.0
1620,D,Wolves,Man City,1.0,1.0
1621,A,Southampton,Leicester,1.0,2.0
1622,H,Liverpool,Brighton,1.0,0.0
1623,D,Huddersfield,Cardiff,0.0,0.0
1624,D,Bournemouth,Everton,2.0,2.0
1625,H,Arsenal,West Ham,3.0,1.0
1626,A,Crystal Palace,Liverpool,0.0,2.0
1627,H,Man City,Huddersfield,6.0,1.0
1628,A,Burnley,Watford,1.0,3.0
1629,H,Brighton,Man United,3.0,2.0
1630,A,West Ham,Bournemouth,1.0,2.0
1631,H,Tottenham,Fulham,3.0,1.0
1632,H,Leicester,Wolves,2.0,0.0
1633,H,Everton,Southampton,2.0,1.0
1634,H,Chelsea,Arsenal,3.0,2.0
1635,D,Cardiff,Newcastle,0.0,0.0
1636,D,Southampton,Burnley,0.0,0.0
1637,H,Liverpool,West Ham,4.0,0.0
1638,A,Arsenal,Man City,0.0,2.0
1639,D,Wolves,Everton,2.0,2.0
1640,H,Watford,Brighton,2.0,0.0
1641,A,Newcastle,Tottenham,1.0,2.0
1642,A,Huddersfield,Chelsea,0.0,3.0
1643,A,Fulham,Crystal Palace,0.0,2.0
1644,H,Bournemouth,Cardiff,2.0,0.0
1645,H,Man United,Leicester,2.0,1.0
1646,H,West Ham,Everton,3.0,1.0
1647,H,Tottenham,Leicester,5.0,4.0
1648,A,Swansea,Stoke,1.0,2.0
1649,A,Southampton,Man City,0.0,1.0
1650,H,Newcastle,Chelsea,3.0,0.0
1651,H,Man United,Watford,1.0,0.0
1652,H,Liverpool,Brighton,4.0,0.0
1653,A,Huddersfield,Arsenal,0.0,1.0
1654,H,Crystal Palace,West Brom,2.0,0.0
1655,A,Burnley,Bournemouth,1.0,2.0
1656,D,West Ham,Man United,0.0,0.0
1657,H,Tottenham,Newcastle,1.0,0.0
1658,H,Man City,Brighton,3.0,1.0
1659,H,Leicester,Arsenal,3.0,1.0
1660,D,Chelsea,Huddersfield,1.0,1.0
1661,A,Swansea,Southampton,0.0,1.0
1662,D,Man City,Huddersfield,0.0,0.0
1663,H,Chelsea,Liverpool,1.0,0.0
1664,H,Arsenal,Burnley,5.0,0.0
1665,H,West Brom,Tottenham,1.0,0.0
1666,H,Watford,Newcastle,2.0,1.0
1667,A,Stoke,Crystal Palace,1.0,2.0
1668,A,Leicester,West Ham,0.0,2.0
1669,D,Everton,Southampton,1.0,1.0
1670,H,Bournemouth,Swansea,1.0,0.0
1671,H,Brighton,Man United,1.0,0.0
1672,H,Tottenham,Watford,2.0,0.0
1673,A,West Ham,Man City,1.0,4.0
1674,H,Man United,Arsenal,2.0,1.0
1675,A,Swansea,Chelsea,0.0,1.0
1676,H,Southampton,Bournemouth,2.0,1.0
1677,A,Newcastle,West Brom,0.0,1.0
1678,D,Liverpool,Stoke,0.0,0.0
1679,A,Huddersfield,Everton,0.0,2.0
1680,H,Crystal Palace,Leicester,5.0,0.0
1681,D,Burnley,Brighton,0.0,0.0
1682,H,Everton,Newcastle,1.0,0.0
1683,D,Stoke,Burnley,1.0,1.0
1684,H,Man City,Swansea,5.0,0.0
1685,H,Arsenal,West Ham,4.0,1.0
1686,D,West Brom,Liverpool,2.0,2.0
1687,D,Watford,Crystal Palace,0.0,0.0
1688,D,Leicester,Southampton,0.0,0.0
1689,A,Burnley,Chelsea,1.0,2.0
1690,A,Bournemouth,Man United,0.0,2.0
1691,D,Brighton,Tottenham,1.0,1.0
1692,D,West Ham,Stoke,1.0,1.0
1693,H,Newcastle,Arsenal,2.0,1.0
1694,A,Man United,West Brom,0.0,1.0
1695,A,Tottenham,Man City,1.0,3.0
1696,D,Swansea,Everton,1.0,1.0
1697,A,Southampton,Chelsea,2.0,3.0
1698,H,Liverpool,Bournemouth,3.0,0.0
1699,H,Huddersfield,Watford,1.0,0.0
1700,H,Crystal Palace,Brighton,3.0,2.0
1701,H,Burnley,Leicester,2.0,1.0
1702,D,Chelsea,West Ham,1.0,1.0
1703,H,Arsenal,Southampton,3.0,2.0
1704,D,West Brom,Swansea,1.0,1.0
1705,A,Watford,Burnley,1.0,2.0
1706,A,Stoke,Tottenham,1.0,2.0
1707,A,Man City,Man United,2.0,3.0
1708,A,Leicester,Newcastle,1.0,2.0
1709,D,Everton,Liverpool,0.0,0.0
1710,D,Brighton,Huddersfield,1.0,1.0
1711,D,Bournemouth,Crystal Palace,2.0,2.0
1712,A,Chelsea,Tottenham,1.0,3.0
1713,H,Arsenal,Stoke,3.0,0.0
1714,H,West Ham,Southampton,3.0,0.0
1715,A,West Brom,Burnley,1.0,2.0
1716,D,Watford,Bournemouth,2.0,2.0
1717,H,Newcastle,Huddersfield,1.0,0.0
1718,H,Man United,Swansea,2.0,0.0
1719,A,Everton,Man City,1.0,3.0
1720,A,Crystal Palace,Liverpool,1.0,2.0
1721,A,Brighton,Leicester,0.0,2.0
1722,A,Stoke,Everton,1.0,2.0
1723,H,Liverpool,Watford,5.0,0.0
1724,A,Huddersfield,Crystal Palace,0.0,2.0
1725,H,Bournemouth,West Brom,2.0,1.0
1726,A,Stoke,Man City,0.0,2.0
1727,A,Bournemouth,Tottenham,1.0,4.0
1728,H,Arsenal,Watford,3.0,0.0
1729,A,West Ham,Burnley,0.0,3.0
1730,A,West Brom,Leicester,1.0,4.0
1731,H,Newcastle,Southampton,3.0,0.0
1732,H,Man United,Liverpool,2.0,1.0
1733,D,Huddersfield,Swansea,0.0,0.0
1734,H,Everton,Brighton,2.0,0.0
1735,H,Chelsea,Crystal Palace,2.0,1.0
1736,A,Crystal Palace,Man United,2.0,3.0
1737,H,Man City,Chelsea,1.0,0.0
1738,H,Brighton,Arsenal,2.0,1.0
1739,H,Watford,West Brom,1.0,0.0
1740,H,Tottenham,Huddersfield,2.0,0.0
1741,H,Swansea,West Ham,4.0,1.0
1742,D,Southampton,Stoke,0.0,0.0
1743,H,Liverpool,Newcastle,2.0,0.0
1744,D,Leicester,Bournemouth,1.0,1.0
1745,H,Burnley,Everton,2.0,1.0
1746,A,Arsenal,Man City,0.0,3.0
1747,H,Man United,Chelsea,2.0,1.0
1748,A,Crystal Palace,Tottenham,0.0,1.0
1749,A,West Brom,Huddersfield,1.0,2.0
1750,H,Watford,Everton,1.0,0.0
1751,H,Liverpool,West Ham,4.0,1.0
1752,D,Leicester,Stoke,1.0,1.0
1753,D,Burnley,Southampton,1.0,1.0
1754,H,Brighton,Swansea,4.0,1.0
1755,D,Bournemouth,Newcastle,2.0,2.0
1756,H,Chelsea,West Brom,3.0,0.0
1757,A,Southampton,Liverpool,0.0,2.0
1758,H,Newcastle,Man United,1.0,0.0
1759,H,Huddersfield,Bournemouth,4.0,1.0
1760,H,West Ham,Watford,2.0,0.0
1761,H,Tottenham,Arsenal,1.0,0.0
1762,H,Swansea,Burnley,1.0,0.0
1763,D,Stoke,Brighton,1.0,1.0
1764,H,Man City,Leicester,5.0,1.0
1765,H,Everton,Crystal Palace,3.0,1.0
1766,H,Watford,Chelsea,4.0,1.0
1767,D,Liverpool,Tottenham,2.0,2.0
1768,D,Crystal Palace,Newcastle,1.0,1.0
1769,A,West Brom,Southampton,2.0,3.0
1770,H,Man United,Huddersfield,2.0,0.0
1771,D,Leicester,Swansea,1.0,1.0
1772,D,Burnley,Man City,1.0,1.0
1773,H,Brighton,West Ham,3.0,1.0
1774,H,Bournemouth,Stoke,2.0,1.0
1775,H,Arsenal,Everton,5.0,1.0
1776,H,Tottenham,Man United,2.0,0.0
1777,D,Stoke,Watford,0.0,0.0
1778,D,Southampton,Brighton,1.0,1.0
1779,D,Newcastle,Burnley,1.0,1.0
1780,H,Man City,West Brom,3.0,0.0
1781,H,Everton,Leicester,2.0,1.0
1782,A,Chelsea,Bournemouth,0.0,3.0
1783,D,West Ham,Crystal Palace,1.0,1.0
1784,H,Swansea,Arsenal,3.0,1.0
1785,A,Huddersfield,Liverpool,0.0,3.0
1786,H,Swansea,Liverpool,1.0,0.0
1787,D,Southampton,Tottenham,1.0,1.0
1788,D,West Ham,Bournemouth,1.0,1.0
