,FTR,HomeTeam,AwayTeam,FTHG,FTAG
1246,A,Guingamp,Marseille,1.0,3.0
1247,H,Lyon,Angers,2.0,1.0
1248,H,Dijon,Rennes,3.0,2.0
1249,H,Nantes,Paris SG,3.0,2.0
1250,H,St Etienne,Bordeaux,3.0,0.0
1251,D,Rennes,Nice,0.0,0.0
1252,H,Montpellier,Toulouse,2.0,1.0
1253,H,Lille,Paris SG,5.0,1.0
1254,D,Strasbourg,Guingamp,3.0,3.0
1255,D,Monaco,Reims,0.0,0.0
1256,H,Marseille,Nimes,2.0,1.0
1257,A,Caen,Angers,0.0,1.0
1258,H,Nantes,Lyon,2.0,1.0
1259,D,Dijon,Amiens,0.0,0.0
1260,H,Nimes,Rennes,3.0,1.0
1261,H,Toulouse,Nantes,1.0,0.0
1262,D,Reims,Lille,1.0,1.0
1263,D,Paris SG,Strasbourg,2.0,2.0
1264,H,Nice,Montpellier,1.0,0.0
1265,H,Nimes,Caen,2.0,0.0
1266,A,Lyon,Dijon,1.0,3.0
1267,D,Guingamp,Monaco,1.0,1.0
1268,D,Angers,Rennes,3.0,3.0
1269,D,Amiens,St Etienne,2.0,2.0
1270,H,Bordeaux,Marseille,2.0,0.0
1271,H,Strasbourg,Reims,4.0,0.0
1272,H,Montpellier,Guingamp,2.0,0.0
1273,H,St Etienne,Nimes,2.0,1.0
1274,A,Toulouse,Paris SG,0.0,1.0
1275,A,Nantes,Lille,2.0,3.0
1276,A,Monaco,Caen,0.0,1.0
1277,A,Dijon,Nice,0.0,1.0
1278,D,Amiens,Bordeaux,0.0,0.0
1279,D,Marseille,Angers,2.0,2.0
1280,A,Rennes,Lyon,0.0,1.0
1281,H,Reims,Nantes,1.0,0.0
1282,H,Paris SG,Marseille,3.0,1.0
1283,H,Lyon,Montpellier,3.0,2.0
1284,D,Bordeaux,Rennes,1.0,1.0
1285,D,Nimes,Strasbourg,2.0,2.0
1286,H,Guingamp,Dijon,1.0,0.0
1287,A,Caen,St Etienne,0.0,5.0
1288,D,Angers,Amiens,0.0,0.0
1289,D,Nice,Toulouse,1.0,1.0
1290,A,Lille,Monaco,0.0,1.0
1291,A,Dijon,Paris SG,0.0,4.0
1292,H,Toulouse,Guingamp,1.0,0.0
1293,A,St Etienne,Lille,0.0,1.0
1294,H,Rennes,Caen,3.0,1.0
1295,D,Montpellier,Angers,2.0,2.0
1296,H,Marseille,Nice,1.0,0.0
1297,D,Strasbourg,Lyon,2.0,2.0
1298,D,Monaco,Bordeaux,1.0,1.0
1299,D,Dijon,Reims,1.0,1.0
1300,H,Amiens,Nimes,2.0,1.0
1301,A,Bordeaux,Montpellier,1.0,2.0
1302,H,Nice,Strasbourg,1.0,0.0
1303,H,Marseille,St Etienne,2.0,0.0
1304,H,Lyon,Toulouse,5.0,1.0
1305,H,Lille,Dijon,1.0,0.0
1306,D,Guingamp,Nantes,0.0,0.0
1307,D,Reims,Amiens,2.0,2.0
1308,A,Caen,Paris SG,1.0,2.0
1309,D,Angers,Monaco,2.0,2.0
1310,D,Toulouse,Caen,1.0,1.0
1311,D,Rennes,Marseille,1.0,1.0
1312,H,Nantes,Bordeaux,1.0,0.0
1313,A,Montpellier,Reims,2.0,4.0
1314,H,Monaco,Lyon,2.0,0.0
1315,H,Paris SG,Nimes,3.0,0.0
1316,H,Guingamp,Angers,1.0,0.0
1317,H,Amiens,Nice,1.0,0.0
1318,D,Strasbourg,Lille,1.0,1.0
1319,A,Dijon,St Etienne,0.0,1.0
1320,H,Paris SG,Montpellier,5.0,1.0
1321,D,Bordeaux,Guingamp,0.0,0.0
1322,A,St Etienne,Paris SG,0.0,1.0
1323,H,Reims,Rennes,2.0,0.0
1324,D,Lille,Montpellier,0.0,0.0
1325,D,Caen,Strasbourg,0.0,0.0
1326,H,Bordeaux,Toulouse,2.0,1.0
1327,H,Monaco,Nantes,1.0,0.0
1328,H,Marseille,Amiens,2.0,0.0
1329,H,Angers,Nice,3.0,0.0
1330,H,Nimes,Dijon,2.0,0.0
1331,H,Lyon,Guingamp,2.0,1.0
1332,H,St Etienne,Strasbourg,2.0,1.0
1333,A,Caen,Nantes,0.0,1.0
1334,D,Toulouse,Reims,1.0,1.0
1335,H,Rennes,St Etienne,3.0,0.0
1336,H,Nice,Lyon,1.0,0.0
1337,A,Nantes,Nimes,2.0,4.0
1338,D,Montpellier,Monaco,2.0,2.0
1339,A,Guingamp,Lille,0.0,2.0
1340,A,Strasbourg,Angers,1.0,2.0
1341,H,Paris SG,Bordeaux,1.0,0.0
1342,H,Amiens,Caen,1.0,0.0
1343,A,Dijon,Marseille,1.0,2.0
1344,H,Marseille,Bordeaux,1.0,0.0
1345,D,Nimes,Montpellier,1.0,1.0
1346,H,Lyon,Paris SG,2.0,1.0
1347,H,Rennes,Amiens,1.0,0.0
1348,H,Reims,Marseille,2.0,1.0
1349,H,Monaco,Toulouse,2.0,1.0
1350,H,Angers,Dijon,1.0,0.0
1351,H,Lille,Nice,4.0,0.0
1352,D,Nantes,St Etienne,1.0,1.0
1353,D,Toulouse,Angers,0.0,0.0
1354,H,Paris SG,Rennes,4.0,1.0
1355,H,Montpellier,Caen,2.0,0.0
1356,A,Amiens,Lyon,0.0,1.0
1357,H,Strasbourg,Bordeaux,1.0,0.0
1358,H,Nice,Nimes,2.0,0.0
1359,A,Guingamp,Reims,0.0,1.0
1360,H,Dijon,Monaco,2.0,0.0
1361,A,Marseille,Lille,1.0,2.0
1362,H,Nimes,Angers,3.0,1.0
1363,A,St Etienne,Lyon,1.0,2.0
1364,D,Rennes,Montpellier,0.0,0.0
1365,A,Caen,Marseille,0.0,1.0
1366,H,Bordeaux,Dijon,1.0,0.0
1367,H,Angers,Nantes,1.0,0.0
1368,D,Reims,Nice,1.0,1.0
1369,H,Paris SG,Guingamp,9.0,0.0
1370,A,Nimes,Toulouse,0.0,1.0
1371,A,Monaco,Strasbourg,1.0,5.0
1372,H,Lille,Amiens,2.0,1.0
1373,D,Toulouse,Lyon,2.0,2.0
1374,H,St Etienne,Marseille,2.0,1.0
1375,H,Nimes,Nantes,1.0,0.0
1376,D,Monaco,Nice,1.0,1.0
1377,H,Guingamp,Rennes,2.0,1.0
1378,A,Angers,Bordeaux,1.0,2.0
1379,A,Toulouse,Strasbourg,1.0,2.0
1380,A,Nantes,Rennes,0.0,1.0
1381,D,Marseille,Monaco,1.0,1.0
1382,D,Dijon,Montpellier,1.0,1.0
1383,H,Nice,Bordeaux,1.0,0.0
1384,A,Guingamp,St Etienne,0.0,1.0
1385,A,Amiens,Paris SG,0.0,3.0
1386,D,Lyon,Reims,1.0,1.0
1387,A,Caen,Lille,1.0,3.0
1388,H,Nantes,Montpellier,2.0,0.0
1389,D,Amiens,Angers,0.0,0.0
1390,D,Bordeaux,Amiens,1.0,1.0
1391,H,Strasbourg,Nice,2.0,0.0
1392,H,St Etienne,Dijon,3.0,0.0
1393,H,Rennes,Nimes,4.0,0.0
1394,D,Reims,Caen,2.0,2.0
1395,H,Paris SG,Nantes,1.0,0.0
1396,D,Montpellier,Lyon,1.0,1.0
1397,A,Monaco,Guingamp,0.0,2.0
1398,A,Lille,Toulouse,1.0,2.0
1399,D,Angers,Marseille,1.0,1.0
1400,H,Caen,Toulouse,2.0,1.0
1401,A,Nimes,Lille,2.0,3.0
1402,D,Nice,St Etienne,1.0,1.0
1403,H,Lyon,Monaco,3.0,0.0
1404,H,Reims,Strasbourg,2.0,1.0
1405,D,Strasbourg,Caen,2.0,2.0
1406,D,Lille,Reims,1.0,1.0
1407,H,Rennes,Dijon,2.0,0.0
1408,A,Guingamp,Amiens,1.0,2.0
1409,D,Strasbourg,Paris SG,1.0,1.0
1410,A,Reims,Toulouse,0.0,1.0
1411,H,Nantes,Marseille,3.0,2.0
1412,A,Lyon,Rennes,0.0,2.0
1413,H,Dijon,Guingamp,2.0,1.0
1414,A,Caen,Nimes,1.0,2.0
1415,H,Bordeaux,St Etienne,3.0,2.0
1416,D,Nice,Angers,0.0,0.0
1417,A,Montpellier,Lille,0.0,1.0
1418,A,Amiens,Monaco,0.0,2.0
1419,D,Toulouse,Dijon,2.0,2.0
1420,A,Rennes,Strasbourg,1.0,4.0
1421,D,Marseille,Reims,0.0,0.0
1422,D,Bordeaux,Paris SG,2.0,2.0
1423,H,Nimes,Amiens,3.0,0.0
1424,A,Monaco,Montpellier,1.0,2.0
1425,D,Lille,Lyon,2.0,2.0
1426,D,Guingamp,Nice,0.0,0.0
1427,D,Angers,Caen,1.0,1.0
1428,H,St Etienne,Nantes,3.0,0.0
1429,H,Nice,Lille,2.0,0.0
1430,D,Montpellier,Rennes,2.0,2.0
1431,A,Amiens,Marseille,1.0,3.0
1432,A,Strasbourg,Nimes,0.0,1.0
1433,H,Reims,Guingamp,2.0,1.0
1434,H,Paris SG,Toulouse,1.0,0.0
1435,D,Nantes,Angers,1.0,1.0
1436,D,Dijon,Bordeaux,0.0,0.0
1437,A,Caen,Monaco,0.0,1.0
1438,H,Lyon,St Etienne,1.0,0.0
1439,D,Rennes,Nantes,1.0,1.0
1440,A,Monaco,Paris SG,0.0,4.0
1441,H,Marseille,Dijon,2.0,0.0
1442,D,Bordeaux,Caen,0.0,0.0
1443,A,Toulouse,Amiens,0.0,1.0
1444,H,St Etienne,Reims,2.0,0.0
1445,A,Nimes,Nice,0.0,1.0
1446,A,Guingamp,Lyon,2.0,4.0
1447,H,Angers,Montpellier,1.0,0.0
1448,D,Lille,Strasbourg,0.0,0.0
1449,H,St Etienne,Angers,4.0,3.0
1450,H,Nantes,Guingamp,5.0,0.0
1451,H,Montpellier,Marseille,3.0,0.0
1452,D,Strasbourg,Toulouse,1.0,1.0
1453,H,Reims,Monaco,1.0,0.0
1454,H,Nice,Amiens,1.0,0.0
1455,D,Lyon,Bordeaux,1.0,1.0
1456,A,Dijon,Nimes,0.0,4.0
1457,A,Caen,Rennes,1.0,2.0
1458,H,Paris SG,Lille,2.0,1.0
1459,A,Rennes,Reims,0.0,2.0
1460,A,Marseille,Paris SG,0.0,2.0
1461,A,Bordeaux,Nice,0.0,1.0
1462,A,Toulouse,Montpellier,0.0,3.0
1463,D,Monaco,Dijon,2.0,2.0
1464,H,Lille,Caen,1.0,0.0
1465,D,Guingamp,Strasbourg,1.0,1.0
1466,A,Angers,Lyon,1.0,2.0
1467,A,Amiens,Nantes,1.0,2.0
1468,D,Nimes,St Etienne,1.0,1.0
1469,D,St Etienne,Rennes,1.0,1.0
1470,A,Nice,Marseille,0.0,1.0
1471,H,Montpellier,Bordeaux,2.0,0.0
1472,H,Strasbourg,Monaco,2.0,1.0
1473,D,Reims,Angers,1.0,1.0
1474,H,Paris SG,Amiens,5.0,0.0
1475,H,Nantes,Toulouse,4.0,0.0
1476,A,Dijon,Lille,1.0,2.0
1477,D,Caen,Guingamp,0.0,0.0
1478,H,Lyon,Nimes,2.0,0.0
1479,H,Paris SG,Lyon,5.0,0.0
1480,A,Monaco,Rennes,1.0,2.0
1481,H,Marseille,Caen,2.0,0.0
1482,H,Bordeaux,Nantes,3.0,0.0
1483,D,Nimes,Reims,0.0,0.0
1484,H,Lille,St Etienne,3.0,1.0
1485,D,Guingamp,Montpellier,1.0,1.0
1486,D,Angers,Strasbourg,2.0,2.0
1487,H,Amiens,Dijon,1.0,0.0
1488,D,Toulouse,Nice,1.0,1.0
1489,D,Rennes,Toulouse,1.0,1.0
1490,H,Montpellier,Nimes,3.0,0.0
1491,H,Lille,Marseille,3.0,0.0
1492,H,Strasbourg,Dijon,3.0,0.0
1493,D,Reims,Bordeaux,0.0,0.0
1494,A,Nice,Paris SG,0.0,3.0
1495,D,Lyon,Nantes,1.0,1.0
1496,H,Caen,Amiens,1.0,0.0
1497,A,Angers,Guingamp,0.0,1.0
1498,H,St Etienne,Monaco,2.0,0.0
1499,H,Paris SG,Reims,4.0,1.0
1500,D,Nimes,Guingamp,0.0,0.0
1501,H,Marseille,Strasbourg,3.0,2.0
1502,A,Dijon,Lyon,0.0,3.0
1503,D,Caen,Montpellier,2.0,2.0
1504,H,Bordeaux,Lille,1.0,0.0
1505,H,Amiens,Rennes,2.0,1.0
1506,A,Toulouse,St Etienne,2.0,3.0
1507,A,Nantes,Nice,1.0,2.0
1508,A,Monaco,Angers,0.0,1.0
1509,A,Rennes,Paris SG,1.0,3.0
1510,H,Lyon,Marseille,4.0,2.0
1511,A,Guingamp,Bordeaux,1.0,3.0
1512,H,Strasbourg,Amiens,3.0,1.0
1513,H,St Etienne,Caen,2.0,1.0
1514,D,Reims,Dijon,0.0,0.0
1515,H,Montpellier,Nice,1.0,0.0
1516,H,Lille,Nantes,2.0,1.0
1517,D,Angers,Toulouse,0.0,0.0
1518,D,Monaco,Nimes,1.0,1.0
1519,D,Nantes,Reims,0.0,0.0
1520,H,Marseille,Guingamp,4.0,0.0
1521,D,Bordeaux,Nimes,3.0,3.0
1522,D,Toulouse,Monaco,1.0,1.0
1523,D,Montpellier,Strasbourg,1.0,1.0
1524,A,Dijon,Angers,1.0,3.0
1525,D,Caen,Lyon,2.0,2.0
1526,A,Amiens,Lille,2.0,3.0
1527,H,Paris SG,St Etienne,4.0,0.0
1528,H,Nice,Rennes,2.0,1.0
1529,D,St Etienne,Amiens,0.0,0.0
1530,H,Rennes,Bordeaux,2.0,0.0
1531,A,Monaco,Marseille,2.0,3.0
1532,A,Strasbourg,Nantes,2.0,3.0
1533,A,Reims,Montpellier,0.0,1.0
1534,A,Nimes,Paris SG,2.0,4.0
1535,A,Guingamp,Toulouse,1.0,2.0
1536,A,Dijon,Caen,0.0,2.0
1537,H,Angers,Lille,1.0,0.0
1538,A,Lyon,Nice,0.0,1.0
1539,D,Marseille,Rennes,2.0,2.0
1540,H,Lille,Guingamp,3.0,0.0
1541,H,Bordeaux,Monaco,2.0,1.0
1542,H,Toulouse,Nimes,1.0,0.0
1543,H,Paris SG,Angers,3.0,1.0
1544,A,Nice,Dijon,0.0,4.0
1545,D,Nantes,Caen,1.0,1.0
1546,D,Montpellier,St Etienne,0.0,0.0
1547,H,Amiens,Reims,4.0,1.0
1548,H,Lyon,Strasbourg,2.0,0.0
1549,H,Toulouse,Bordeaux,2.0,1.0
1550,D,Strasbourg,St Etienne,1.0,1.0
1551,H,Nimes,Marseille,3.0,1.0
1552,H,Rennes,Angers,1.0,0.0
1553,D,Monaco,Lille,0.0,0.0
1554,A,Guingamp,Paris SG,1.0,3.0
1555,H,Dijon,Nantes,2.0,0.0
1556,D,Caen,Nice,1.0,1.0
1557,A,Amiens,Montpellier,1.0,2.0
1558,H,Reims,Lyon,1.0,0.0
1559,H,Paris SG,Caen,3.0,0.0
1560,H,Lyon,Amiens,2.0,0.0
1561,A,Bordeaux,Strasbourg,0.0,2.0
1562,H,St Etienne,Guingamp,2.0,1.0
1563,A,Nice,Reims,0.0,1.0
1564,A,Nantes,Monaco,1.0,3.0
1565,A,Montpellier,Dijon,1.0,2.0
1566,H,Lille,Rennes,3.0,1.0
1567,A,Angers,Nimes,3.0,4.0
1568,H,Marseille,Toulouse,4.0,0.0
1569,A,Troyes,Monaco,0.0,3.0
1570,H,Toulouse,Guingamp,2.0,1.0
1571,H,St Etienne,Lille,5.0,0.0
1572,D,Rennes,Montpellier,1.0,1.0
1573,H,Nantes,Strasbourg,1.0,0.0
1574,A,Metz,Bordeaux,0.0,4.0
1575,H,Marseille,Amiens,2.0,1.0
1576,H,Lyon,Nice,3.0,2.0
1577,H,Dijon,Angers,2.0,1.0
1578,D,Caen,Paris SG,0.0,0.0
1579,H,Strasbourg,Lyon,3.0,2.0
1580,A,Paris SG,Rennes,0.0,2.0
1581,H,Nice,Caen,4.0,1.0
1582,D,Montpellier,Troyes,1.0,1.0
1583,H,Monaco,St Etienne,1.0,0.0
1584,H,Lille,Dijon,2.0,1.0
1585,H,Bordeaux,Toulouse,4.0,2.0
1586,A,Angers,Nantes,0.0,2.0
1587,H,Amiens,Metz,2.0,0.0
1588,D,Guingamp,Marseille,3.0,3.0
1589,A,Toulouse,Lille,2.0,3.0
1590,A,St Etienne,Bordeaux,1.0,3.0
1591,H,Rennes,Strasbourg,2.0,1.0
1592,A,Nantes,Montpellier,0.0,2.0
1593,A,Metz,Angers,1.0,2.0
1594,H,Marseille,Nice,2.0,1.0
1595,H,Lyon,Troyes,3.0,0.0
1596,H,Dijon,Guingamp,3.0,1.0
1597,A,Caen,Monaco,1.0,2.0
1598,D,Amiens,Paris SG,2.0,2.0
1599,H,Rennes,Toulouse,2.0,1.0
1600,D,Paris SG,Guingamp,2.0,2.0
1601,D,Angers,Marseille,1.0,1.0
1602,H,Troyes,Caen,3.0,1.0
1603,D,Strasbourg,Nice,1.0,1.0
1604,D,Monaco,Amiens,0.0,0.0
1605,H,Lyon,Nantes,2.0,0.0
1606,H,Lille,Metz,3.0,1.0
1607,H,Bordeaux,Dijon,3.0,1.0
1608,A,Montpellier,St Etienne,0.0,1.0
1609,D,Caen,Toulouse,0.0,0.0
1610,H,St Etienne,Troyes,2.0,1.0
1611,H,Nice,Montpellier,1.0,0.0
1612,A,Bordeaux,Paris SG,0.0,1.0
1613,H,Toulouse,Angers,2.0,0.0
1614,D,Metz,Caen,1.0,1.0
1615,H,Marseille,Lille,5.0,1.0
1616,H,Guingamp,Monaco,3.0,1.0
1617,H,Amiens,Strasbourg,3.0,1.0
1618,D,Nantes,Rennes,1.0,1.0
1619,A,Dijon,Lyon,2.0,5.0
1620,A,Troyes,Marseille,2.0,3.0
1621,H,Paris SG,Monaco,7.0,1.0
1622,A,Montpellier,Bordeaux,1.0,3.0
1623,A,Strasbourg,St Etienne,0.0,1.0
1624,A,Rennes,Metz,1.0,2.0
1625,D,Nantes,Dijon,1.0,1.0
1626,H,Lyon,Amiens,3.0,0.0
1627,D,Lille,Guingamp,2.0,2.0
1628,D,Angers,Nice,1.0,1.0
1629,D,Nice,Rennes,1.0,1.0
1630,A,Metz,Lyon,0.0,5.0
1631,D,Marseille,Montpellier,0.0,0.0
1632,A,Toulouse,Dijon,0.0,1.0
1633,H,Monaco,Nantes,2.0,1.0
1634,H,Guingamp,Troyes,4.0,0.0
1635,H,Bordeaux,Lille,2.0,1.0
1636,D,Angers,Strasbourg,1.0,1.0
1637,H,Amiens,Caen,3.0,0.0
1638,D,St Etienne,Paris SG,1.0,1.0
1639,D,Rennes,Monaco,1.0,1.0
1640,A,Troyes,Nice,0.0,2.0
1641,D,Strasbourg,Metz,2.0,2.0
1642,A,Nantes,St Etienne,0.0,3.0
1643,H,Lyon,Toulouse,2.0,0.0
1644,A,Lille,Amiens,0.0,1.0
1645,H,Guingamp,Bordeaux,2.0,1.0
1646,A,Caen,Montpellier,1.0,3.0
1647,A,Dijon,Marseille,1.0,3.0
1648,H,St Etienne,Guingamp,2.0,0.0
1649,A,Nice,Paris SG,1.0,2.0
1650,D,Metz,Nantes,1.0,1.0
1651,A,Marseille,Lyon,2.0,3.0
1652,D,Toulouse,Strasbourg,2.0,2.0
1653,D,Montpellier,Dijon,2.0,2.0
1654,A,Bordeaux,Rennes,0.0,2.0
1655,H,Angers,Caen,3.0,0.0
1656,D,Amiens,Troyes,1.0,1.0
1657,H,Monaco,Lille,2.0,1.0
1658,H,Paris SG,Angers,2.0,1.0
1659,A,Toulouse,Marseille,1.0,2.0
1660,H,Lyon,Caen,1.0,0.0
1661,A,Guingamp,Nice,2.0,5.0
1662,D,Rennes,St Etienne,1.0,1.0
1663,H,Paris SG,Metz,5.0,0.0
1664,H,Nantes,Troyes,1.0,0.0
1665,D,Lille,Montpellier,1.0,1.0
1666,D,Dijon,Amiens,1.0,1.0
1667,D,Bordeaux,Angers,0.0,0.0
1668,A,Strasbourg,Monaco,1.0,3.0
1669,D,Montpellier,Lyon,1.0,1.0
1670,D,Marseille,Nantes,1.0,1.0
1671,H,Caen,Strasbourg,2.0,0.0
1672,A,Troyes,Paris SG,0.0,2.0
1673,D,St Etienne,Dijon,2.0,2.0
1674,D,Metz,Toulouse,1.0,1.0
1675,H,Angers,Guingamp,3.0,0.0
1676,A,Amiens,Rennes,0.0,2.0
1677,H,Nice,Lille,2.0,1.0
1678,H,Monaco,Bordeaux,2.0,1.0
1679,H,Paris SG,Marseille,3.0,0.0
1680,D,Lyon,St Etienne,1.0,1.0
1681,D,Bordeaux,Nice,0.0,0.0
1682,D,Toulouse,Monaco,3.0,3.0
1683,H,Rennes,Troyes,2.0,0.0
1684,A,Nantes,Amiens,0.0,1.0
1685,A,Lille,Angers,1.0,2.0
1686,D,Guingamp,Metz,2.0,2.0
1687,H,Dijon,Caen,2.0,0.0
1688,D,Strasbourg,Montpellier,0.0,0.0
1689,D,Troyes,Dijon,0.0,0.0
1690,D,Nice,Nantes,1.0,1.0
1691,H,Marseille,Bordeaux,1.0,0.0
1692,D,Lille,Lyon,2.0,2.0
1693,H,Troyes,Metz,1.0,0.0
1694,H,Paris SG,Strasbourg,5.0,2.0
1695,D,Montpellier,Guingamp,1.0,1.0
1696,D,Caen,Rennes,2.0,2.0
1697,A,Angers,St Etienne,0.0,1.0
1698,D,Amiens,Toulouse,0.0,0.0
1699,H,Monaco,Dijon,4.0,0.0
1700,H,Strasbourg,Troyes,2.0,1.0
1701,D,Nantes,Lille,2.0,2.0
1702,A,Lyon,Rennes,0.0,2.0
1703,A,Toulouse,Paris SG,0.0,1.0
1704,A,Metz,Montpellier,0.0,1.0
1705,D,Guingamp,Caen,0.0,0.0
1706,H,Dijon,Nice,3.0,2.0
1707,H,Bordeaux,Amiens,3.0,2.0
1708,A,Angers,Monaco,0.0,4.0
1709,D,St Etienne,Marseille,2.0,2.0
1710,A,Rennes,Guingamp,0.0,1.0
1711,H,Monaco,Lyon,3.0,2.0
1712,H,Caen,Nantes,3.0,2.0
1713,A,Strasbourg,Bordeaux,0.0,2.0
1714,A,Nice,Toulouse,0.0,1.0
1715,H,Montpellier,Angers,2.0,1.0
1716,A,Lille,Paris SG,0.0,3.0
1717,A,Amiens,St Etienne,0.0,2.0
1718,H,Marseille,Metz,6.0,3.0
1719,D,Marseille,Monaco,2.0,2.0
1720,H,Lille,Strasbourg,2.0,1.0
1721,H,Bordeaux,Lyon,3.0,1.0
1722,H,Toulouse,Troyes,1.0,0.0
1723,H,St Etienne,Caen,2.0,1.0
1724,H,Paris SG,Montpellier,4.0,0.0
1725,H,Metz,Nice,2.0,1.0
1726,A,Guingamp,Nantes,0.0,3.0
1727,H,Angers,Amiens,1.0,0.0
1728,H,Dijon,Rennes,2.0,1.0
1729,H,Nice,St Etienne,1.0,0.0
1730,H,Monaco,Metz,3.0,1.0
1731,H,Lyon,Paris SG,2.0,1.0
1732,H,Troyes,Lille,1.0,0.0
1733,H,Strasbourg,Dijon,3.0,2.0
1734,H,Rennes,Angers,1.0,0.0
1735,A,Nantes,Bordeaux,0.0,1.0
1736,H,Montpellier,Toulouse,2.0,1.0
1737,H,Amiens,Guingamp,3.0,1.0
1738,A,Caen,Marseille,0.0,2.0
1739,D,Toulouse,Nantes,1.0,1.0
1740,H,Paris SG,Dijon,8.0,0.0
1741,H,Metz,St Etienne,3.0,0.0
1742,A,Lille,Rennes,1.0,2.0
1743,A,Guingamp,Lyon,0.0,2.0
1744,H,Angers,Troyes,3.0,1.0
1745,D,Amiens,Montpellier,1.0,1.0
1746,D,Monaco,Nice,2.0,2.0
1747,H,Marseille,Strasbourg,2.0,0.0
1748,A,Bordeaux,Caen,0.0,2.0
1749,H,St Etienne,Toulouse,2.0,0.0
1750,A,Nantes,Paris SG,0.0,1.0
1751,D,Lyon,Angers,1.0,1.0
1752,A,Troyes,Bordeaux,0.0,1.0
1753,A,Rennes,Marseille,0.0,3.0
1754,H,Nice,Amiens,1.0,0.0
1755,D,Montpellier,Monaco,0.0,0.0
1756,D,Dijon,Metz,1.0,1.0
1757,A,Caen,Lille,0.0,1.0
1758,A,Strasbourg,Guingamp,0.0,2.0
1759,A,Toulouse,Lyon,1.0,2.0
1760,H,Paris SG,Caen,3.0,1.0
1761,H,Monaco,Rennes,2.0,1.0
1762,H,Metz,Strasbourg,3.0,0.0
1763,H,Marseille,Troyes,3.0,1.0
1764,D,Lille,Nice,1.0,1.0
1765,H,Guingamp,St Etienne,2.0,1.0
1766,A,Bordeaux,Montpellier,0.0,2.0
1767,H,Angers,Dijon,2.0,1.0
1768,A,Amiens,Nantes,0.0,1.0
1769,H,Nice,Bordeaux,1.0,0.0
1770,H,Nantes,Angers,1.0,0.0
1771,H,Lyon,Marseille,2.0,0.0
1772,H,Troyes,Amiens,1.0,0.0
1773,H,Strasbourg,Toulouse,2.0,1.0
1774,A,Rennes,Paris SG,1.0,4.0
1775,A,Montpellier,Metz,1.0,3.0
1776,H,Dijon,Lille,3.0,0.0
1777,D,Caen,Guingamp,0.0,0.0
1778,A,St Etienne,Monaco,0.0,4.0
1779,A,Nantes,Nice,1.0,2.0
1780,H,Marseille,St Etienne,3.0,0.0
1781,A,Amiens,Lyon,1.0,2.0
1782,H,Toulouse,Caen,2.0,0.0
1783,H,Paris SG,Lille,3.0,1.0
1784,H,Monaco,Troyes,3.0,2.0
1785,D,Metz,Rennes,1.0,1.0
1786,H,Guingamp,Dijon,4.0,0.0
1787,D,Angers,Montpellier,1.0,1.0
1788,A,Bordeaux,Strasbourg,0.0,3.0
1789,D,St Etienne,Nantes,1.0,1.0
1790,D,Montpellier,Marseille,1.0,1.0
1791,A,Caen,Lyon,1.0,2.0
1792,A,Troyes,Guingamp,0.0,1.0
1793,H,Strasbourg,Paris SG,2.0,1.0
1794,H,Rennes,Amiens,2.0,0.0
1795,H,Nice,Metz,3.0,1.0
1796,H,Monaco,Angers,1.0,0.0
1797,H,Lille,Toulouse,1.0,0.0
1798,H,Dijon,Bordeaux,3.0,2.0
1799,A,Toulouse,Nice,1.0,2.0
1800,H,Paris SG,Troyes,2.0,0.0
1801,H,Nantes,Monaco,1.0,0.0
1802,A,Metz,Marseille,0.0,3.0
1803,A,Lyon,Lille,1.0,2.0
1804,D,Guingamp,Montpellier,0.0,0.0
1805,A,Angers,Rennes,1.0,2.0
1806,D,Strasbourg,Caen,0.0,0.0
1807,H,Bordeaux,St Etienne,3.0,0.0
1808,H,Amiens,Dijon,2.0,1.0
1809,A,Nice,Lyon,0.0,5.0
1810,A,Monaco,Paris SG,1.0,2.0
1811,H,Marseille,Guingamp,1.0,0.0
1812,H,Troyes,Angers,3.0,0.0
1813,H,Rennes,Nantes,2.0,1.0
1814,H,Montpellier,Lille,3.0,0.0
1815,A,Metz,Amiens,0.0,2.0
1816,H,Dijon,Toulouse,3.0,1.0
1817,H,Caen,Bordeaux,1.0,0.0
1818,D,St Etienne,Strasbourg,2.0,2.0
1819,H,Amiens,Lille,3.0,0.0
1820,D,Lyon,Montpellier,0.0,0.0
1821,D,Caen,Nice,1.0,1.0
1822,D,Bordeaux,Marseille,1.0,1.0
1823,D,Toulouse,Metz,0.0,0.0
1824,H,Strasbourg,Rennes,2.0,1.0
1825,H,Paris SG,Nantes,4.0,1.0
1826,D,Guingamp,Angers,1.0,1.0
1827,H,Dijon,Troyes,3.0,1.0
1828,H,Lille,St Etienne,3.0,1.0
1829,D,Amiens,Monaco,1.0,1.0
1830,A,St Etienne,Lyon,0.0,5.0
1831,H,Nice,Dijon,1.0,0.0
1832,A,Metz,Lille,0.0,3.0
1833,H,Marseille,Caen,5.0,0.0
1834,H,Troyes,Strasbourg,3.0,0.0
1835,H,Nantes,Toulouse,2.0,1.0
1836,D,Montpellier,Amiens,1.0,1.0
1837,H,Monaco,Guingamp,6.0,0.0
1838,A,Angers,Paris SG,0.0,5.0
1839,H,Rennes,Bordeaux,1.0,0.0
1840,D,Toulouse,St Etienne,0.0,0.0
1841,H,Lyon,Metz,2.0,0.0
1842,A,Lille,Marseille,0.0,1.0
